District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Game balls,0,0,197.96,8/22/2019,P,2000148,100024329,66542,,55,Wells Fargo Visa              ,08/14/19 SO,20,33
Delta/Greely School District,20,710,550,700,336,470,SOCCER,6 x 8 Instant Kick Back,0,0,78.72,8/22/2019,P,2000148,100024329,66547,,55,Wells Fargo Visa              ,08/01/19 AM,20,33
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Soccer - Tri Valley Tournament,0,0,350,8/30/2019,P,2000280,100024360,66719,,7000,Tri-Valley School             ,09/5-7/19 T,20,50
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Practice Balls,0,0,75.98,10/4/2019,P,2000148,100024387,66857,,227,Amazon                        ,43575383353,20,95
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Practice Balls,0,0,94.5,10/4/2019,P,2000148,100024387,66859,,227,Amazon                        ,45463646279,20,95
Delta/Greely School District,20,710,550,700,336,470,SOCCER,item#161901 - Plano 1619-00 56,0,0,79.98,10/4/2019,P,2000152,100024387,66840,,227,Amazon                        ,77454936854,20,95
Delta/Greely School District,20,710,550,700,336,470,SOCCER,item#191902 - Plano 56 qt tote,0,0,74.97,10/4/2019,P,2000152,100024387,66840,,227,Amazon                        ,77454936854,20,95
Delta/Greely School District,20,710,550,700,336,470,SOCCER,"SOCCER - 8/31/19 - Soldotna, H",0,0,151.32,10/11/2019,P,2000357,1200009472,67120,,222,Buffalo Center Service        ,1019659,20,100
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12357 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12355 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12356 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf# 12350 - STATE Soccer - R,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12351 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12352 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12353 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12354 - Rm 2 - 2 beds - 1,0,0,467.96,10/21/2019,P,2000355,100024426,67263,,919,Best Western Wasilla Lake Luci,123150-1231,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Dave S - Acacia-9/20/19 Sr Sal,0,0,18,10/21/2019,P,2000361,100024428,67273,,900,Delta High School Petty Cash  ,10/2019,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,"SOCCER - 8/31/19 - Soldotna, H",0,0,73.69,10/21/2019,P,2000357,1200009531,67327,,222,Buffalo Center Service        ,1012236,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,"SOCCER - 8/31/19 - Soldotna, H",0,0,97.23,10/21/2019,P,2000357,1200009531,67317,,222,Buffalo Center Service        ,1013073,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,"SOCCER - 8/31/19 - Soldotna, H",0,0,42.64,10/21/2019,P,2000357,1200009531,67320,,222,Buffalo Center Service        ,1016424,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Soccer Sports Awards,0,0,150,10/30/2019,P,2000446,1200009585,67477,,2142,Atta Boy Awards               ,11161,20,129
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Savita 30 pc ball pump needles,0,0,5.99,6/18/2020,P,2000849,100024866,70228,,227,Amazon                        ,44683555366,20,472
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Shipping for PO# 2000849,0,0,13.73,6/18/2020,P,,100024866,70226,,227,Amazon                        ,83645656973,20,472
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Champion Sports Er1500 Delux E,0,0,63.89,6/18/2020,P,2000849,100024866,70228,,227,Amazon                        ,44683555366,20,472
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Rapid fire handheld soccer reb,0,0,59.99,6/18/2020,P,2000849,100024866,70229,,227,Amazon                        ,45753394696,20,472
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Go pro Hero5 Waterproof digita,0,0,149.99,6/18/2020,P,2000849,100024866,70228,,227,Amazon                        ,44683555366,20,472
Delta/Greely School District,20,710,550,700,336,470,SOCCER,FY2019 Activity Balance Carry,0,0,-4172.94,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Soccer - Tri Valley Tournament,0,0,0,8/30/2019,P,2000280, ,66719,,7000,Tri-Valley School             ,                   ,20,50
Delta/Greely School District,20,710,550,700,336,470,SOCCER,item#191902 - Plano 56 qt tote,0,0,0,10/4/2019,P,2000152, ,66840,,227,Amazon                        ,                   ,20,95
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Conf#12357 - Rm 2 - 2 beds - 1,0,0,0,10/21/2019,P,2000355, ,67263,,919,Best Western Wasilla Lake Luci,                   ,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Dave S - Acacia-9/20/19 Sr Sal,0,0,0,10/21/2019,P,2000361, ,67273,,900,Delta High School Petty Cash  ,                   ,20,108
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Soccer Sports Awards,0,0,0,4/23/2020,P,2000446, ,67477,,2142,Atta Boy Awards               ,                   ,20,404
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Weighted Dome Base Agility Pol,0,0,0,6/8/2020,O,2000143, , ,,305,Play It Again Sports - Custom ,                   ,20,455
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Savita 30 pc ball pump needles,0,0,0,6/30/2020,P,2000849, ,70229,,227,Amazon                        ,                   ,20,529
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Shipping,0,0,0,6/30/2020,P,2000148, ,66859,,50,Wells Fargo Visa - Kim Johnson,                   ,20,529
Delta/Greely School District,20,710,550,700,336,470,SOCCER,Volleyball Gas Usage - 8/7-11/,0,0,0,6/30/2020,P,2000357, ,67327,,222,Buffalo Center Service        ,                   ,20,529
Delta/Greely School District,20,710,550,700,337,470,Class of 2019,FY2019 Activity Balance Carry,0,0,-235.73,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,Aurora Aviation - Shed,0,0,-1500,7/26/2019,R,3108, , ,DO Deposit,         ,                              ,                   ,20,29
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,SPF PREM 2x2x8' SPC PINE FIR 8,0,0,31.6,2/28/2020,P,2000301,1200010042,69261,,370,Interior Hardware             ,168191,20,336
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,USS Cut Washer GR2 ZN 25/Box,0,0,37.98,2/28/2020,P,2000301,1200010042,69263,,370,Interior Hardware             ,166930,20,336
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,DOUG FIR 2x2x8,0,0,29.7,2/28/2020,P,2000301,1200010042,69261,,370,Interior Hardware             ,168191,20,336
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,"PLWD OSB,7/16x4x8",0,0,109.5,2/28/2020,P,2000301,1200010042,69261,,370,Interior Hardware             ,168191,20,336
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,Graduation platform,0,0,84.8,5/28/2020,P,2000301,1200010241,69943,,370,Interior Hardware             ,175203,20,439
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,Graduation,0,0,11.98,6/10/2020,P,2000301,1200010281,70134,,370,Interior Hardware             ,175435,20,463
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,FY2019 Activity Balance Carry,0,0,-3368.14,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,Correction to PO2000301/200030,0,0,-208.78,6/19/2020,J,1885, , ,,         ,                              ,                   ,20,474
Delta/Greely School District,20,710,550,700,704,470,CONSTRUCTION TRADES PROJECTS,USS Cut Washer GR2 ZN 25/Box,0,0,0,6/30/2020,P,2000301, ,70134,,370,Interior Hardware             ,                   ,20,529
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Ailynn Dexter,0,0,-25,8/31/2019,R,3132, , ,RevTrak,         ,                              ,                   ,20,75
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,$575 Activity fees $985 Scienc,0,0,-1560,9/3/2019,R,3121, , ,Delta Junior High School,         ,                              ,                   ,20,58
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Science Camp - Aislinn Dexter,0,0,-55,9/30/2019,R,3159, , ,RevTrak,         ,                              ,                   ,20,164
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water,0,0,-65,10/9/2019,R,3142, , ,Delta Junior High School,         ,                              ,                   ,20,99
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,"Water, Activity Fees, Science",0,0,-970,10/11/2019,R,3145, , ,Delta Junior High School,         ,                              ,                   ,20,104
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water,0,0,-50,11/1/2019,R,3156, , ,Delta Junior High School,         ,                              ,                   ,20,135
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water,0,0,-48,11/21/2019,R,3158, , ,Delta Junior High School,         ,                              ,                   ,20,159
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water Sales,0,0,-40,12/18/2019,R,3194, , ,Delta Junior High School,         ,                              ,                   ,20,200
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water Sales,0,0,-38,1/17/2020,R,3204, , ,Delta Junior High School,         ,                              ,                   ,20,253
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water,0,0,-40,2/17/2020,R,3217, , ,Delta Junior High School,         ,                              ,                   ,20,295
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Grizzly Gear / Bingo Book,0,0,-60,2/27/2020,R,3233, , ,Delta Junior High School,         ,                              ,                   ,20,331
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Water Sales,0,0,-100,3/31/2020,R,3248, , ,Delta Junior High School,         ,                              ,                   ,20,378
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,8.78,9/11/2019,P,2000298,100024364,66742,,2672,Delta Junior High School Petty,09/2019,20,62
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,7th Grade Science Camp Fee,0,0,2035,10/21/2019,P,2000099,1200009552,67347,,337,Salcha-Delta SWCD             ,919,20,108
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,8.78,10/30/2019,P,2000428,100024462,67482,,2672,Delta Junior High School Petty,10/2019,20,129
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,9.57,10/30/2019,P,2000428,100024462,67482,,2672,Delta Junior High School Petty,10/2019,20,129
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,12.37,11/22/2019,P,2000420,100024520,67913,,227,Amazon                        ,65468533395,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,12.37,11/22/2019,P,2000420,100024520,67905,,227,Amazon                        ,76936568458,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,27.59,11/22/2019,P,2000420,100024520,67759,,227,Amazon                        ,43953834655,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,50.13,11/22/2019,P,2000420,100024520,67906,,227,Amazon                        ,97953558489,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,2.14,11/22/2019,P,2000420,100024520,67761,,227,Amazon                        ,45994776877,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,12.37,11/22/2019,P,2000420,100024520,67910,,227,Amazon                        ,47386543736,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,3.34,11/22/2019,P,2000420,100024520,67790,,227,Amazon                        ,78764744546,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,4.23,11/22/2019,P,2000420,100024520,67909,,227,Amazon                        ,76378779493,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,4.23,11/22/2019,P,2000420,100024520,67760,,227,Amazon                        ,75878686794,20,160
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Jeff Lansing - Meal Ticket for,0,0,49,11/27/2019,P,2000498,100024532,67956,,2672,Delta Junior High School Petty,11272019_1,20,142
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,8.78,11/27/2019,P,2000498,100024532,67956,,2672,Delta Junior High School Petty,11272019_1,20,142
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,KLIQ MetroPitch - Metronome Tu,0,0,25.97,12/17/2019,P,2000504,100024573,68243,,227,Amazon                        ,99573457535,20,196
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,50.22,12/17/2019,P,2000420,100024573,68265,,227,Amazon                        ,44499984454,20,196
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,20,12/17/2019,P,2000420,100024573,68266,,227,Amazon                        ,95536799857,20,196
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,4.39,12/19/2019,P,2000554,100024574,68283,,2672,Delta Junior High School Petty,12/2019,20,198
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,8.78,2/18/2020,P,2000665,100024676,69100,,2672,Delta Junior High School Petty,02/04/20PET,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,8.78,2/18/2020,P,2000665,100024676,69100,,2672,Delta Junior High School Petty,02/04/20PET,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,"Shure BLX Wls HH SM58 Sys, H9",0,0,122.6,2/18/2020,P,2000670,100024681,69161,,894,Sweetwater                    ,21815509,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,"Shure BLX WLs HH SM58 TXM, H9",0,0,66.4,2/18/2020,P,2000670,100024681,69161,,894,Sweetwater                    ,21815509,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Round trip bus to Valdez - Wre,0,0,674.1,2/28/2020,P,2000618,1200010037,69238,,378,First Student Extracurricular ,11663165,20,336
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Shredded Cheese,0,0,35.97,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Cabbage/coleslaw/dressin,0,0,35.28,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Vegetable oil,0,0,6.39,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Cutlery / BBQ Sauce,0,0,13.72,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA- Sloppy Joe,0,0,7.18,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Cooking Spray,0,0,7.98,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Costco -Supplies for VB Tourna,0,0,26.33,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,IGA - Sloppy joe,0,0,15,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Walmart - coleslaw,0,0,13.91,3/4/2020,P,2000722,1200010055,69315,,1671,"Hughes, Valerie               ",02/21WALIGA,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Costco water,0,0,8.78,3/4/2020,P,2000724,1200010059,69291,,5525,"Reierson, Anne                ",02/27COSTCO,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Rick Johnson - VB Tournament,0,0,17.43,3/23/2020,P,2000741,100024730,69438,,2672,Delta Junior High School Petty,03/23JHSPET,20,360
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Rick Johnson,0,0,4.99,3/23/2020,P,2000741,100024730,69438,,2672,Delta Junior High School Petty,03/23JHSPET,20,360
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Dean Houchen - Wrestling Track,0,0,49.99,4/28/2020,P,2000787,100024793,69741,,2672,Delta Junior High School Petty,05/01/20PET,20,411
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Tournament fees for Wrestlers,0,0,240,5/12/2020,P,2000726,100024802,69826,,556,Tanana Middle School          ,022020TRACK,20,428
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,VB Valdez Tournamnet Fees 2/28,0,0,200,5/12/2020,P,2000727,100024803,69829,,247,Valdez Schools                ,022020VOLLE,20,428
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,FY2019 Activity Balance Carry,0,0,-6173.12,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,BW-pay sports fee & science ca,0,0,-55,10/1/2019,J,1792, , ,,         ,                              ,                   ,20,86
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Riggin Bates - Outdoor School,0,0,-55,10/1/2019,J,1791, , ,,         ,                              ,                   ,20,86
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,0,9/11/2019,P,2000298, ,66742,,2672,Delta Junior High School Petty,                   ,20,62
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,7th Grade Science Camp Fee,0,0,0,10/21/2019,P,2000099, ,67347,,337,Salcha-Delta SWCD             ,                   ,20,108
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,0,10/30/2019,P,2000428, ,67482,,2672,Delta Junior High School Petty,                   ,20,129
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Jeff Lansing - Meal Ticket for,0,0,0,11/27/2019,P,2000498, ,67956,,2672,Delta Junior High School Petty,                   ,20,149
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,DJHS Portion - Christmas Party,0,0,0,12/17/2019,P,2000420, ,68266,,227,Amazon                        ,                   ,20,196
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,KLIQ MetroPitch - Metronome Tu,0,0,0,12/17/2019,P,2000504, ,68243,,227,Amazon                        ,                   ,20,196
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,0,12/19/2019,P,2000554, ,68283,,2672,Delta Junior High School Petty,                   ,20,198
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,"IGA Cheese, eggs, coffee, toma",0,0,0,1/23/2020,O,2000628, , ,,1202,"Magee, Heather                ",                   ,20,262
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Anne Reierson - Water,0,0,0,2/18/2020,P,2000665, ,69100,,2672,Delta Junior High School Petty,                   ,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,"Shure BLX Wls HH SM58 Sys, H9",0,0,0,2/18/2020,P,2000670, ,69161,,894,Sweetwater                    ,                   ,20,300
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Costco water,0,0,0,3/4/2020,P,2000724, ,69291,,5525,"Reierson, Anne                ",                   ,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Walmart - coleslaw,0,0,0,3/4/2020,P,2000722, ,69315,,1671,"Hughes, Valerie               ",                   ,20,343
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Rick Johnson - VB Tournament,0,0,0,3/23/2020,P,2000741, ,69438,,2672,Delta Junior High School Petty,                   ,20,360
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Round trip bus to Valdez - Wre,0,0,0,4/1/2020,P,2000618, ,69238,,378,First Student Extracurricular ,                   ,20,382
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Freight,0,0,0,4/23/2020,O,2000562, , ,,19,Same Day Awards               ,                   ,20,404
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Dean Houchen - Wrestling Track,0,0,0,4/28/2020,P,2000787, ,69741,,2672,Delta Junior High School Petty,                   ,20,412
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,VB Valdez Tournamnet Fees 2/28,0,0,0,5/12/2020,P,2000727, ,69829,,247,Valdez Schools                ,                   ,20,428
Delta/Greely School District,20,710,552,700,001,470,GENERAL ACTIVITY ACCOUNT,Tournament fees for Wrestlers,0,0,0,5/12/2020,P,2000726, ,69826,,556,Tanana Middle School          ,                   ,20,428
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Lost Books,0,0,-21.5,11/21/2019,R,3158, , ,Delta Junior High School,         ,                              ,                   ,20,159
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Lost Book Purchases,0,0,-34,1/17/2020,R,3204, , ,Delta Junior High School,         ,                              ,                   ,20,253
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Donation for Reading Counts,0,0,-150,2/17/2020,R,3217, , ,Delta Junior High School,         ,                              ,                   ,20,295
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Lost Book,0,0,-10,2/27/2020,R,3233, , ,Delta Junior High School,         ,                              ,                   ,20,331
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Stargirl,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Illegal,0,0,35.97,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Mysterious Benedict Society (M,0,0,31.96,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Real Friends,0,0,31.17,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Dinosaurs: Fossils and Feather,0,0,31.17,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,I Will Always Write Back: How,0,0,28.77,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Crossover,0,0,28.76,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Space Case (Moon Base Alpha Se,0,0,28.76,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Jake the Fake Keeps it Real,0,0,22.36,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Call of the Wild,0,0,22.36,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Strange Case of Origami Yoda,0,0,25.44,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Greenglass House (Greenglass H,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Amina's Voice,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Greetings from Witness Protect,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Because of Mr. Terupt,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
