District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,20,301,20,700,425,,CL  37385   1,Travel to Grace Tournamen,7/1/2019,12/31/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","-3,950.00"
Valdez City School District,20,301,20,700,425,,CL  37385   2,Additional Day Grace,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC",600.00
Valdez City School District,20,301,20,700,425,,CL  37385   2,Additional Day Grace,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC",-600.00
Valdez City School District,20,301,20,700,425,,CL  37385   3,Travel to Palmer,7/1/2019,12/31/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37385   3,Travel to Palmer,7/1/2019,12/31/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","-4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37506   3,After the Bell,7/1/2019,2/24/2020,0220,"   826 FIRST STUDENT, INC.","2,090.30"
Valdez City School District,20,301,20,700,425,,CL  37506   3,After the Bell,7/1/2019,2/24/2020,0220,"   826 FIRST STUDENT, INC.","-2,090.30"
Valdez City School District,20,301,20,700,425,,CL  37518   1,,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37518   1,,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC","-4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37518   2,,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37518   2,,7/1/2019,2/7/2020,0220,"  3705 PREMIER ALASKA TOURS, INC","-4,100.00"
Valdez City School District,20,301,20,700,425,,PO  56283   1,Travel to Grace Tournamen,7/1/2019,7/1/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","3,950.00"
Valdez City School District,20,301,20,700,425,,PO  56283   2,Additional Day Grace,7/1/2019,7/1/2019,0220,"  3705 PREMIER ALASKA TOURS, INC",600.00
Valdez City School District,20,301,20,700,425,,PO  56283   3,Travel to Palmer,7/1/2019,7/1/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,PO  56483   3,After the Bell,7/1/2019,7/1/2019,0220,"   826 FIRST STUDENT, INC.","2,090.30"
Valdez City School District,20,301,20,700,425,,PO  56508   1,,7/1/2019,7/1/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,PO  56508   2,,7/1/2019,7/1/2019,0220,"  3705 PREMIER ALASKA TOURS, INC","4,100.00"
Valdez City School District,20,301,20,700,425,,CL  37587   7,2/27/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,29.99
Valdez City School District,20,301,20,700,425,,CL  37587   7,2/27/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-29.99
Valdez City School District,20,301,20,700,425,,CL  37587   8,2/27/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,29.65
Valdez City School District,20,301,20,700,425,,CL  37587   8,2/27/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-29.65
Valdez City School District,20,301,20,700,425,,CL  37587   9,1/31/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,24.89
Valdez City School District,20,301,20,700,425,,CL  37587   9,1/31/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-24.89
Valdez City School District,20,301,20,700,425,,CL  37587  10,1/31/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,36.18
Valdez City School District,20,301,20,700,425,,CL  37587  10,1/31/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-36.18
Valdez City School District,20,301,20,700,425,,CL  37587  11,2/2/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,42.43
Valdez City School District,20,301,20,700,425,,CL  37587  11,2/2/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-42.43
Valdez City School District,20,301,20,700,425,,CL  37587  12,2/2/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,44.26
Valdez City School District,20,301,20,700,425,,CL  37587  12,2/2/2020 GMS SKI,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-44.26
Valdez City School District,20,301,20,700,425,,CL  37587  15,2/22/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,32.18
Valdez City School District,20,301,20,700,425,,CL  37587  15,2/22/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-32.18
Valdez City School District,20,301,20,700,425,,CL  37587  16,2/23/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,41.68
Valdez City School District,20,301,20,700,425,,CL  37587  16,2/23/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-41.68
Valdez City School District,20,301,20,700,425,,CL  37587  17,2/23/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,67.42
Valdez City School District,20,301,20,700,425,,CL  37587  17,2/23/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-67.42
Valdez City School District,20,301,20,700,425,,CL  37587  24,2/13/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,50.55
Valdez City School District,20,301,20,700,425,,CL  37587  24,2/13/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-50.55
Valdez City School District,20,301,20,700,425,,CL  37587  25,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,29.34
Valdez City School District,20,301,20,700,425,,CL  37587  25,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-29.34
Valdez City School District,20,301,20,700,425,,CL  37587  26,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,44.26
Valdez City School District,20,301,20,700,425,,CL  37587  26,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-44.26
Valdez City School District,20,301,20,700,425,,CL  37587  27,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,54.86
Valdez City School District,20,301,20,700,425,,CL  37587  27,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-54.86
Valdez City School District,20,301,20,700,425,,CL  37587  28,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,46.98
Valdez City School District,20,301,20,700,425,,CL  37587  28,2/15/2020 GMS WRESTLING,7/1/2019,2/29/2020,0320,   410 FLEET SERVICES,-46.98
Valdez City School District,20,301,20,700,425,,CL  37673   3,AFTER THE BELL,7/1/2019,3/25/2020,0320,"   826 FIRST STUDENT, INC.",843.82
Valdez City School District,20,301,20,700,425,,CL  37673   3,AFTER THE BELL,7/1/2019,3/25/2020,0320,"   826 FIRST STUDENT, INC.",-843.82
Valdez City School District,20,301,20,700,425,,CL  37679   1,DELTA TRAVEL,7/1/2019,3/27/2020,0320,  3675 AIRLINK SHUTTLE & TOURS,"4,005.00"
Valdez City School District,20,301,20,700,425,,CL  37679   1,DELTA TRAVEL,7/1/2019,3/27/2020,0320,  3675 AIRLINK SHUTTLE & TOURS,"-4,005.00"
Valdez City School District,20,301,20,700,425,,PO  56662   7,2/27/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,29.99
Valdez City School District,20,301,20,700,425,,PO  56662   8,2/27/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,29.65
Valdez City School District,20,301,20,700,425,,PO  56662   9,1/31/2020 GMS SKI,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,24.89
Valdez City School District,20,301,20,700,425,,PO  56662  10,1/31/2020 GMS SKI,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,36.18
Valdez City School District,20,301,20,700,425,,PO  56662  11,2/2/2020 GMS SKI,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,42.43
Valdez City School District,20,301,20,700,425,,PO  56662  12,2/2/2020 GMS SKI,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,44.26
Valdez City School District,20,301,20,700,425,,PO  56662  15,2/22/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,32.18
Valdez City School District,20,301,20,700,425,,PO  56662  16,2/23/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,41.68
Valdez City School District,20,301,20,700,425,,PO  56662  17,2/23/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,67.42
Valdez City School District,20,301,20,700,425,,PO  56662  24,2/13/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,50.55
Valdez City School District,20,301,20,700,425,,PO  56662  25,2/15/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,29.34
Valdez City School District,20,301,20,700,425,,PO  56662  26,2/15/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,44.26
Valdez City School District,20,301,20,700,425,,PO  56662  27,2/15/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,54.86
Valdez City School District,20,301,20,700,425,,PO  56662  28,2/15/2020 GMS WRESTLING,7/1/2019,7/1/2019,0320,   410 FLEET SERVICES,46.98
Valdez City School District,20,301,20,700,425,,PO  56774   3,AFTER THE BELL,7/1/2019,7/1/2019,0320,"   826 FIRST STUDENT, INC.",843.82
Valdez City School District,20,301,20,700,425,,PO  56786   1,DELTA TRAVEL,7/1/2019,7/1/2019,0320,  3675 AIRLINK SHUTTLE & TOURS,"4,005.00"
Valdez City School District,20,301,20,700,425,,CL  37773   1,2/29/20 GMS WRESTTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,59.48
Valdez City School District,20,301,20,700,425,,CL  37773   1,2/29/20 GMS WRESTTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-59.48
Valdez City School District,20,301,20,700,425,,CL  37773   2,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,64.97
Valdez City School District,20,301,20,700,425,,CL  37773   2,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-64.97
Valdez City School District,20,301,20,700,425,,CL  37773   3,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,36.17
Valdez City School District,20,301,20,700,425,,CL  37773   3,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-36.17
Valdez City School District,20,301,20,700,425,,CL  37773   4,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,24.42
Valdez City School District,20,301,20,700,425,,CL  37773   4,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-24.42
Valdez City School District,20,301,20,700,425,,CL  37773   5,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,41.71
Valdez City School District,20,301,20,700,425,,CL  37773   5,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-41.71
Valdez City School District,20,301,20,700,425,,CL  37773   6,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,55.36
Valdez City School District,20,301,20,700,425,,CL  37773   6,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-55.36
Valdez City School District,20,301,20,700,425,,CL  37773   7,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,45.04
Valdez City School District,20,301,20,700,425,,CL  37773   7,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-45.04
Valdez City School District,20,301,20,700,425,,CL  37773   8,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,63.43
Valdez City School District,20,301,20,700,425,,CL  37773   8,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,-63.43
Valdez City School District,20,301,20,700,425,,PO  56901   1,2/29/20 GMS WRESTTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,59.48
Valdez City School District,20,301,20,700,425,,PO  56901   2,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,64.97
Valdez City School District,20,301,20,700,425,,PO  56901   3,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,36.17
Valdez City School District,20,301,20,700,425,,PO  56901   4,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,24.42
Valdez City School District,20,301,20,700,425,,PO  56901   5,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,41.71
Valdez City School District,20,301,20,700,425,,PO  56901   6,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,55.36
Valdez City School District,20,301,20,700,425,,PO  56901   7,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,45.04
Valdez City School District,20,301,20,700,425,,PO  56901   8,3/1/20 GMS WRESTLING,7/1/2019,7/1/2019,0420,   410 FLEET SERVICES,63.43
Valdez City School District,20,301,20,700,510,,PO  55041   1,Ball cart,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,77.57
Valdez City School District,20,301,20,700,510,,PO  55173   1,POWER STRIP,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,199.84
Valdez City School District,20,301,20,700,510,,PO  55173   2,Shipping,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,18.69
Valdez City School District,20,301,20,700,510,,CL  36862   4,POWER STRIP,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,199.84
Valdez City School District,20,301,20,700,510,,CL  36862   4,POWER STRIP,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-199.84
Valdez City School District,20,301,20,700,510,,CL  36862   5,Shipping,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,18.69
Valdez City School District,20,301,20,700,510,,CL  36862   5,Shipping,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-18.69
Valdez City School District,20,301,20,700,510,,CL  36862  16,Ball cart,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,77.57
Valdez City School District,20,301,20,700,510,,CL  36862  16,Ball cart,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-77.57
Valdez City School District,20,301,20,700,551,,PO  54018   1,THE ROCK,7/1/2019,7/1/2019,0719,  1290 BSN SPORTS LLC,"1,918.40"
Valdez City School District,20,301,20,700,551,,CL  36239   1,THE ROCK,7/1/2019,9/1/2019,0819,  1290 BSN SPORTS LLC,"1,918.40"
Valdez City School District,20,301,20,700,551,,CL  36239   1,THE ROCK,7/1/2019,9/1/2019,0819,  1290 BSN SPORTS LLC,"-1,918.40"
Valdez City School District,20,301,20,700,551,,CL  36280   1,LOWES,7/1/2019,7/1/2019,0819,"  3065 RANDALL, SCOTT ALAN",74.37
Valdez City School District,20,301,20,700,551,,CL  36280   1,LOWES,7/1/2019,7/1/2019,0819,"  3065 RANDALL, SCOTT ALAN",-74.37
Valdez City School District,20,301,20,700,551,,PO  54315   1,LOWES,7/1/2019,7/1/2019,0819,"  3065 RANDALL, SCOTT ALAN",74.37
Valdez City School District,20,301,20,700,551,,CL  36402   8,KIM KELLER,7/1/2019,7/1/2019,0919,"  1284 HANSEN, KIMBERLY I",20.00
Valdez City School District,20,301,20,700,551,,CL  36402   8,KIM KELLER,7/1/2019,7/1/2019,0919,"  1284 HANSEN, KIMBERLY I",-20.00
Valdez City School District,20,301,20,700,551,,CL  36417   1,KAYAK TRIP,7/1/2019,8/19/2019,0919,   313 ANADYR ADVENTURES,"1,200.00"
Valdez City School District,20,301,20,700,551,,CL  36417   1,KAYAK TRIP,7/1/2019,8/19/2019,0919,   313 ANADYR ADVENTURES,"-1,200.00"
Valdez City School District,20,301,20,700,551,,CL  36417   2,KAYAK TRIP,7/1/2019,8/19/2019,0919,   313 ANADYR ADVENTURES,"1,200.00"
Valdez City School District,20,301,20,700,551,,CL  36417   2,KAYAK TRIP,7/1/2019,8/19/2019,0919,   313 ANADYR ADVENTURES,"-1,200.00"
Valdez City School District,20,301,20,700,551,,PO  54532   8,KIM KELLER,7/1/2019,7/1/2019,0919,"  1284 HANSEN, KIMBERLY I",20.00
Valdez City School District,20,301,20,700,551,,PO  54534   1,KAYAK TRIP,7/1/2019,7/1/2019,0919,   313 ANADYR ADVENTURES,"1,200.00"
Valdez City School District,20,301,20,700,551,,PO  54534   2,KAYAK TRIP,7/1/2019,7/1/2019,0919,   313 ANADYR ADVENTURES,"1,200.00"
Valdez City School District,20,301,20,700,551,,PO  54599   1,PIZZA,7/1/2019,7/1/2019,0919,   145 MIKE'S PALACE,173.70
Valdez City School District,20,301,20,700,551,,PO  54724   1,CHEER SUPPLIES,7/1/2019,7/1/2019,0919,  3927 CHEERLEADING.COM,214.62
Valdez City School District,20,301,20,700,551,,PO  54726   1,GMS CHEER UNIFORMS,7/1/2019,7/1/2019,0919,  3927 CHEERLEADING.COM,"1,580.35"
Valdez City School District,20,301,20,700,551,,PO  54734   1,MALLETS,7/1/2019,7/1/2019,0919,  1253 THE HORN DOCTOR,97.00
Valdez City School District,20,301,20,700,551,,PO  54746   1,ATB SNACKS,7/1/2019,7/1/2019,0919,"  1455 COSTCO, INC",156.09
Valdez City School District,20,301,20,700,551,,CL  36535   1,MALLETS,7/1/2019,9/17/2019,1019,  1253 THE HORN DOCTOR,97.00
Valdez City School District,20,301,20,700,551,,CL  36535   1,MALLETS,7/1/2019,9/17/2019,1019,  1253 THE HORN DOCTOR,-97.00
Valdez City School District,20,301,20,700,551,,CL  36587  11,MISC. ACTIVITIES,7/1/2019,7/1/2019,1019,"  3458 VALDEZ FOOD CACHE, LLC",146.64
Valdez City School District,20,301,20,700,551,,CL  36587  11,MISC. ACTIVITIES,7/1/2019,7/1/2019,1019,"  3458 VALDEZ FOOD CACHE, LLC",-146.64
Valdez City School District,20,301,20,700,551,,CL  36657  14,GMS CHEER UNIFORMS,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,"1,580.35"
Valdez City School District,20,301,20,700,551,,CL  36657  14,GMS CHEER UNIFORMS,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,"-1,580.35"
Valdez City School District,20,301,20,700,551,,CL  36657  15,ATB SNACKS,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,156.09
Valdez City School District,20,301,20,700,551,,CL  36657  15,ATB SNACKS,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,-156.09
Valdez City School District,20,301,20,700,551,,CL  36657  17,CHEER SUPPLIES,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,214.62
Valdez City School District,20,301,20,700,551,,CL  36657  17,CHEER SUPPLIES,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,-214.62
Valdez City School District,20,301,20,700,551,,CL  36657  32,PIZZA,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,173.70
Valdez City School District,20,301,20,700,551,,CL  36657  32,PIZZA,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,-173.70
Valdez City School District,20,301,20,700,551,,CL  36703   1,ROYAL CREW,7/1/2019,11/14/2019,1019,  1290 BSN SPORTS LLC,"1,419.03"
Valdez City School District,20,301,20,700,551,,CL  36703   1,ROYAL CREW,7/1/2019,11/14/2019,1019,  1290 BSN SPORTS LLC,"-1,419.03"
Valdez City School District,20,301,20,700,551,,CL  36736   1,ROD MORRISON SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",26.98
Valdez City School District,20,301,20,700,551,,CL  36736   1,ROD MORRISON SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",-26.98
Valdez City School District,20,301,20,700,551,,CL  36736   2,MINDI BACZUK SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",21.53
Valdez City School District,20,301,20,700,551,,CL  36736   2,MINDI BACZUK SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",-21.53
Valdez City School District,20,301,20,700,551,,PO  54885   1,MISC. ACTIVITIES,7/1/2019,7/1/2019,1019,"  3458 VALDEZ FOOD CACHE, LLC",146.64
Valdez City School District,20,301,20,700,551,,PO  54932   2,STUDENT AWARDS,7/1/2019,7/1/2019,1019,   228 EAGLE QUALITY CENTER,210.00
Valdez City School District,20,301,20,700,551,,PO  54998   1,,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,34.99
Valdez City School District,20,301,20,700,551,,PO  54998   3,,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,16.20
Valdez City School District,20,301,20,700,551,,PO  54998   4,,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,29.98
Valdez City School District,20,301,20,700,551,,PO  55004   1,PUMPKIN CARVERS,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,91.96
Valdez City School District,20,301,20,700,551,,PO  55004   2,PUMPKIN CARVERS,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,129.90
Valdez City School District,20,301,20,700,551,,PO  55004   3,MAGIC CUBE,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,99.95
Valdez City School District,20,301,20,700,551,,PO  55004   4,TIE DYE KIT,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,83.40
Valdez City School District,20,301,20,700,551,,PO  55027   1,ROYAL CREW,7/1/2019,7/1/2019,1019,  1290 BSN SPORTS LLC,"1,419.03"
Valdez City School District,20,301,20,700,551,,PO  55090   4,ED CAMPS SUPPLIES,7/1/2019,7/1/2019,1019,   228 EAGLE QUALITY CENTER,138.64
Valdez City School District,20,301,20,700,551,,PO  55090   8,ADVISORY,7/1/2019,7/1/2019,1019,   228 EAGLE QUALITY CENTER,19.34
Valdez City School District,20,301,20,700,551,,PO  55092   1,ROD MORRISON SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",26.98
Valdez City School District,20,301,20,700,551,,PO  55092   2,MINDI BACZUK SAFEWAY,7/1/2019,7/1/2019,1019,"  1284 HANSEN, KIMBERLY I",21.53
Valdez City School District,20,301,20,700,551,,PO  55173   3,NAME BADGES,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,41.70
Valdez City School District,20,301,20,700,551,,PO  55173   4,Shipping,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,32.27
Valdez City School District,20,301,20,700,551,,CL  36806   1,ED CAMPS,7/1/2019,7/1/2019,1119,"   358 MORRISON, RODNEY L",21.23
Valdez City School District,20,301,20,700,551,,CL  36806   1,ED CAMPS,7/1/2019,7/1/2019,1119,"   358 MORRISON, RODNEY L",-21.23
Valdez City School District,20,301,20,700,551,,CL  36812   1,ACADEMIC PENTATHLON,7/1/2019,7/1/2019,1119,"  3719 VINCENT, JESSICA",43.98
Valdez City School District,20,301,20,700,551,,CL  36812   1,ACADEMIC PENTATHLON,7/1/2019,7/1/2019,1119,"  3719 VINCENT, JESSICA",-43.98
Valdez City School District,20,301,20,700,551,,CL  36817   6,STUDENT AWARDS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,210.00
Valdez City School District,20,301,20,700,551,,CL  36817   6,STUDENT AWARDS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-210.00
Valdez City School District,20,301,20,700,551,,CL  36817  15,ED CAMPS SUPPLIES,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,138.64
Valdez City School District,20,301,20,700,551,,CL  36817  15,ED CAMPS SUPPLIES,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-138.64
Valdez City School District,20,301,20,700,551,,CL  36817  19,ADVISORY,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,19.34
Valdez City School District,20,301,20,700,551,,CL  36817  19,ADVISORY,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-19.34
Valdez City School District,20,301,20,700,551,,CL  36817  22,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,85.05
Valdez City School District,20,301,20,700,551,,CL  36817  22,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-85.05
Valdez City School District,20,301,20,700,551,,CL  36817  23,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,147.54
Valdez City School District,20,301,20,700,551,,CL  36817  23,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-147.54
Valdez City School District,20,301,20,700,551,,CL  36817  24,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,23.45
Valdez City School District,20,301,20,700,551,,CL  36817  24,ED CAMPS,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-23.45
Valdez City School District,20,301,20,700,551,,CL  36862   2,GNOME MAKINGS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,85.44
Valdez City School District,20,301,20,700,551,,CL  36862   2,GNOME MAKINGS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-85.44
Valdez City School District,20,301,20,700,551,,CL  36862   6,NAME BADGES,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,41.70
Valdez City School District,20,301,20,700,551,,CL  36862   6,NAME BADGES,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-41.70
Valdez City School District,20,301,20,700,551,,CL  36862   7,Shipping,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,32.27
Valdez City School District,20,301,20,700,551,,CL  36862   7,Shipping,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-32.27
Valdez City School District,20,301,20,700,551,,CL  36862  11,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,34.99
Valdez City School District,20,301,20,700,551,,CL  36862  11,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-34.99
Valdez City School District,20,301,20,700,551,,CL  36862  12,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,16.20
Valdez City School District,20,301,20,700,551,,CL  36862  12,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-16.20
Valdez City School District,20,301,20,700,551,,CL  36862  13,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,29.98
Valdez City School District,20,301,20,700,551,,CL  36862  13,,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-29.98
Valdez City School District,20,301,20,700,551,,CL  36862  27,PUMPKIN CARVERS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,91.96
Valdez City School District,20,301,20,700,551,,CL  36862  27,PUMPKIN CARVERS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-91.96
