District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,TANDEM-X LAUNCH SET O,0,0,64.77,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,STAR ORBITER,0,0,14.99,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,TOP SHOT ROCKET,0,0,14.39,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,MAGICIAN ROCKET KIT,0,0,14.39,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,D12-7 2/PK,0,0,14.38,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,ORANGE CRUSH,0,0,13.79,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,PATRIOT M104,0,0,11.39,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,DER RED MAX ROCKET KI,0,0,11.99,5/1/2019,P,1900780,100024161,65454,,707,AC Supply Co                  ,427438,19,435
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,Sheppard ( Walmart) treats for,0,0,0,10/24/2018,P,1900382, ,63218,,2671,Delta Elementary Petty Cash   ,                   ,19,143
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,M. Hooton (Walmart) fabric and,0,0,0,1/7/2019,P,1900553, ,64024,,2671,Delta Elementary Petty Cash   ,                   ,19,242
Delta/Greely School District,19,710,549,700,219,470,1ST GRADE - HOOTON,TOP SHOT ROCKET,0,0,0,5/1/2019,P,1900780, ,65454,,707,AC Supply Co                  ,                   ,19,435
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb,0,0,-150,8/31/2018,R,2926, , ,Delta Elementary School,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb,0,0,-25,9/24/2018,R,2945, , ,Delta Elementary School,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb,0,0,-25,10/23/2018,R,2959, , ,Delta Elementary School,         ,                              ,                   ,19,170
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb,0,0,-25,1/15/2019,R,3004, , ,Delta Elementary School,         ,                              ,                   ,19,277
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Mazhan,0,0,-25,5/10/2019,R,3080, , ,Delta Elementary School,         ,                              ,                   ,19,474
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,"Walmart- large boxes, pencil b",0,0,41.48,9/13/2018,P,1900206,1200008192,62646,,10243,"Webb, Tamie                   ",08/06/18 WA,19,85
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,"Walmart - binder, crackers, fo",0,0,47.17,9/13/2018,P,1900206,1200008192,62647,,10243,"Webb, Tamie                   ",08/18/18 WA,19,85
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,"Webb (Walmart) crackers, art s",0,0,8.42,10/24/2018,P,1900382,100023740,63218,,2671,Delta Elementary Petty Cash   ,Oct-18,19,143
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Tamie Webb ( Walmart) chocolae,0,0,28.92,1/7/2019,P,1900553,100023891,64024,,2671,Delta Elementary Petty Cash   ,Dec-18,19,242
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb (Michaels) tealight candl,0,0,21.47,4/1/2019,P,1900732,100024073,65145,,2671,Delta Elementary Petty Cash   ,Mar-19,19,388
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,FY18 Activity Acct Balance Car,0,0,-3.54,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,"Walmart- large boxes, pencil b",0,0,0,9/13/2018,P,1900206, ,62647,,10243,"Webb, Tamie                   ",                   ,19,85
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,"Webb (Walmart) crackers, art s",0,0,0,10/24/2018,P,1900382, ,63218,,2671,Delta Elementary Petty Cash   ,                   ,19,143
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Tamie Webb ( Walmart) chocolae,0,0,0,1/7/2019,P,1900553, ,64024,,2671,Delta Elementary Petty Cash   ,                   ,19,242
Delta/Greely School District,19,710,549,700,226,470,1ST GRADE- WEBB,Webb (Michaels) tealight candl,0,0,0,4/1/2019,P,1900732, ,65145,,2671,Delta Elementary Petty Cash   ,                   ,19,388
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,"Hanson, C",0,0,-250,8/31/2018,R,2926, , ,Delta Elementary School,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,"Hanson, C",0,0,-25,10/10/2018,R,2951, , ,Delta Elementary School,         ,                              ,                   ,19,121
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C. Hanson,0,0,-25,10/31/2018,R,2961, , ,Delta Elementary School,         ,                              ,                   ,19,172
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C. Hanson,0,0,-50,1/15/2019,R,3004, , ,Delta Elementary School,         ,                              ,                   ,19,277
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,Mugrage,0,0,-25,4/16/2019,R,3062, , ,Delta Elementary School,         ,                              ,                   ,19,455
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,Walmart - lemonade and ice tea,0,0,47.32,1/7/2019,P,1900555,1200008601,64007,,139,"Hanson, Cheryl                ",12/14/18 WA,19,242
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,Walmart - Christmas stockings,0,0,26.46,1/7/2019,P,1900555,1200008601,64006,,139,"Hanson, Cheryl                ",11/23/18 WA,19,242
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,IGA - 10# Sugar for parent gif,0,0,12.29,1/7/2019,P,1900555,1200008601,64005,,139,"Hanson, Cheryl                ",12/18/18 IG,19,242
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,"Walmart - cups, plates and nap",0,0,19.87,1/7/2019,P,1900555,1200008601,64007,,139,"Hanson, Cheryl                ",12/14/18 WA,19,242
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C Hanson (Costco) Tang for Chr,0,0,17.97,4/1/2019,P,1900732,100024073,65145,,2671,Delta Elementary Petty Cash   ,Mar-19,19,388
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C. Hanson (Freds) potting soil,0,0,27.98,6/10/2019,P,1900925,100024213,66082,,2671,Delta Elementary Petty Cash   ,Jun-19,19,500
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,FY18 Activity Acct Balance Car,0,0,-10,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,Walmart - lemonade and ice tea,0,0,0,1/7/2019,P,1900555, ,64007,,139,"Hanson, Cheryl                ",                   ,19,242
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C Hanson (Costco) Tang for Chr,0,0,0,4/1/2019,P,1900732, ,65145,,2671,Delta Elementary Petty Cash   ,                   ,19,388
Delta/Greely School District,19,710,549,700,227,470,3rd GRADE- C. HANSON,C. Hanson (Freds) potting soil,0,0,0,6/10/2019,P,1900925, ,66082,,2671,Delta Elementary Petty Cash   ,                   ,19,500
Delta/Greely School District,19,710,549,700,228,470,4TH GRADE - GERHART,Gerhart,0,0,-150,8/31/2018,R,2926, , ,Delta Elementary School,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,549,700,228,470,4TH GRADE - GERHART,Gerhart,0,0,-25,9/24/2018,R,2945, , ,Delta Elementary School,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,549,700,228,470,4TH GRADE - GERHART,Round trip to Gulkana hatchery,0,0,59.94,5/28/2019,P,1900847,100024199,65969,,378,First Student Extracurricular ,11585142,19,480
Delta/Greely School District,19,710,549,700,228,470,4TH GRADE - GERHART,Round trip to Gulkana hatchery,0,0,0,5/28/2019,P,1900847, ,65969,,378,First Student Extracurricular ,                   ,19,480
Delta/Greely School District,19,710,549,700,229,470,DES PRESCHOOL - OVERTURF,Overturf,0,0,-50,8/31/2018,R,2926, , ,Delta Elementary School,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,549,700,229,470,DES PRESCHOOL - OVERTURF,Overturf,0,0,-25,10/31/2018,R,2961, , ,Delta Elementary School,         ,                              ,                   ,19,172
Delta/Greely School District,19,710,549,700,229,470,DES PRESCHOOL - OVERTURF,"Ice crea, cups, bowls, bananas",0,0,46.58,5/28/2019,P,1900919,1200009192,65962,,104,"Overturf, Bonny Hamm-         ",05/10/19 IG,19,480
Delta/Greely School District,19,710,549,700,229,470,DES PRESCHOOL - OVERTURF,"Ice crea, cups, bowls, bananas",0,0,0,5/28/2019,P,1900919, ,65962,,104,"Overturf, Bonny Hamm-         ",                   ,19,480
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Ski Club,0,0,-1740,1/28/2019,R,3012, , ,Delta Elementary School,         ,                              ,                   ,19,291
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Ski Club,0,0,-120,2/6/2019,R,3015, , ,Delta Elementary School,         ,                              ,                   ,19,314
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Girarard-Lutu,0,0,-30,2/15/2019,R,3022, , ,Delta Elementary School,         ,                              ,                   ,19,332
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,"Open PO to purchase skis, boot",0,0,1575,2/11/2019,P,1900631,100023964,64580,,246,"Eggleston, Mindy              ",01/29/19 AK,19,315
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,"Open PO to purchase skis, boot",0,0,12.85,2/27/2019,P,1900631,100024002,64838,,246,"Eggleston, Mindy              ",02/06/19 SM,19,350
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,"Open PO to purchase skis, boot",0,0,69.42,2/27/2019,P,1900631,100024002,64837,,246,"Eggleston, Mindy              ",02/13/19 CO,19,350
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Open PO for ski gear for Ski C,0,0,158.39,3/18/2019,P,1900630,1200008903,65061,,5886,"Baker, Brandy                 ",03/07/19 GR,19,379
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,"Open PO to purchase skis, boot",0,0,80,4/1/2019,P,1900631,100024074,65162,,246,"Eggleston, Mindy              ",02/26/19 TR,19,388
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Driver stand-by-time,0,0,180,4/5/2019,P,1900696,100024083,65207,,378,First Student Extracurricular ,11564378,19,400
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Travel Time - Round trip Delta,0,0,135,4/5/2019,P,1900696,100024083,65207,,378,First Student Extracurricular ,11564378,19,400
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Driver Per Diem,0,0,40,4/5/2019,P,1900696,100024083,65207,,378,First Student Extracurricular ,11564378,19,400
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Open PO for ski gear for Ski C,0,0,100,5/1/2019,P,1900630,1200009025,65460,,5886,"Baker, Brandy                 ",04/26/19 SA,19,435
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Open PO for ski gear for Ski C,0,0,20,5/1/2019,P,1900630,1200009025,65461,,5886,"Baker, Brandy                 ",04/05/19 SM,19,435
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,FY18 Activity Acct Balance Car,0,0,-2171.57,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Ski Club transfer to lunch acc,0,0,30,2/26/2019,J,1702, , ,,         ,                              ,                   ,19,351
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Travel Time - Round trip Delta,0,0,0,4/5/2019,P,1900696, ,65207,,378,First Student Extracurricular ,                   ,19,400
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,"Open PO to purchase skis, boot",0,0,0,4/29/2019,P,1900631, ,65162,,246,"Eggleston, Mindy              ",                   ,19,444
Delta/Greely School District,19,710,549,700,232,470,DES SKI CLUB,Open PO for ski gear for Ski C,0,0,0,5/24/2019,P,1900630, ,65461,,5886,"Baker, Brandy                 ",                   ,19,482
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Klein,0,0,-275,8/31/2018,R,2926, , ,Delta Elementary School,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Klein,0,0,-25,10/10/2018,R,2951, , ,Delta Elementary School,         ,                              ,                   ,19,121
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Ttial Wave Books (books to sta,0,0,192.69,6/10/2019,P,1900926,1200009227,66150,,3256,"Klein, Robin                  ",01/03/19 TI,19,500
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Travel ltime Round trip Delta,0,0,90.82,6/14/2019,P,1900897,100024238,66200,,378,First Student Extracurricular ,11578967,19,515
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Driver stand-by time,0,0,45,6/14/2019,P,1900897,100024238,66198,,378,First Student Extracurricular ,11578967,19,515
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,"Correction-$ put in lunch, s/b",0,0,-50,2/26/2019,J,1700, , ,,         ,                              ,                   ,19,351
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Ttial Wave Books (books to sta,0,0,0,6/10/2019,P,1900926, ,66150,,3256,"Klein, Robin                  ",                   ,19,500
Delta/Greely School District,19,710,549,700,233,470,3RD GRADE - KLEIN,Travel ltime Round trip Delta,0,0,0,6/14/2019,P,1900897, ,66200,,378,First Student Extracurricular ,                   ,19,515
Delta/Greely School District,19,710,549,700,336,470,DES Soccer,FY18 Activity Acct Balance Car,0,0,-180,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Harris Family Pass,0,0,-75,8/21/2018,R,2920, , ,Delta High School Deposit #2,         ,                              ,                   ,19,68
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Fair Booth-$49.61, Snack Machi",0,0,-102.61,8/31/2018,R,2933, , ,Delta High School Deposit #3,         ,                              ,                   ,19,77
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Water Machine - 9/10/18,0,0,-436.25,9/14/2018,R,2942, , ,Delta High School Deposit #5,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,General Activity Account,0,0,-1750,9/24/2018,R,2943, , ,Delta Junior High School,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Volleyball Gate - 9/21/18,0,0,-1000.25,9/24/2018,R,2944, , ,Delta High School Deposit #6,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Volleyball Gates - 9/27,0,0,-65,10/12/2018,R,2953, , ,Delta High School Deposit #8,         ,                              ,                   ,19,124
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Gate Receipts - Wrestling - 10,0,0,-1825,11/15/2018,R,2969, , ,Delta High School Deposit #10,         ,                              ,                   ,19,185
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Snack/Water Machines, Boosters",0,0,-231.64,11/20/2018,R,2972, , ,Delta High School Deposit #11,         ,                              ,                   ,19,202
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Volleyball Gates, Snack & Wate",0,0,-781,11/21/2018,R,2974, , ,Delta High School Deposit #12,         ,                              ,                   ,19,202
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Water/Snack Machine, extra fro",0,0,-150,12/17/2018,R,2992, , ,Delta High School Deposit #16,         ,                              ,                   ,19,232
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Snack Machine 12/17&21, Water",0,0,-129,12/21/2018,R,2999, , ,Delta High School Deposit #17,         ,                              ,                   ,19,276
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Family Pass - Morley,0,0,-75,1/18/2019,R,3008, , ,Delta High School Deposit #22,         ,                              ,                   ,19,277
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,General,0,0,-456,1/18/2019,R,3007, , ,Delta High School Deposit #21,         ,                              ,                   ,19,277
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Basketball Gates - 1/31/19,0,0,-321.55,2/12/2019,R,3021, , ,Delta High School Deposit #24,         ,                              ,                   ,19,332
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Gate Receipts, Vending Machine",0,0,-1030.25,2/20/2019,R,3026, , ,Delta High School Deposit #26,         ,                              ,                   ,19,341
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Basketball Gate Receipts 2/21,0,0,-284,2/25/2019,R,3034, , ,Delta High School Deposit #28,         ,                              ,                   ,19,355
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Gate Receipts - 2/28 & 3/2,0,0,-665.5,3/5/2019,R,3037, , ,Delta High School Deposit #29,         ,                              ,                   ,19,383
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Snack & Water Machines,0,0,-127,3/8/2019,R,3041, , ,Delta High School Deposit #30,         ,                              ,                   ,19,383
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Lock - Smith,0,0,-5,3/27/2019,R,3048, , ,Delta High School Deposit #31,         ,                              ,                   ,19,387
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Snack & Water Machines,0,0,-200,5/6/2019,R,3076, , ,Delta High School Deposit #37,         ,                              ,                   ,19,474
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,General,0,0,-291.94,5/30/2019,R,3088, , ,Delta High School Deposit #38,         ,                              ,                   ,19,493
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,May Spirit Wear Sales,0,0,-10,6/28/2019,R,3104, , ,K-12 Clothing,         ,                              ,                   ,19,566
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Candy and Trinkets for Deltana,0,0,337.9,7/31/2018,P,1900121,1200008117,62289,,715,"Stirling, Brett               ",07/14/18 OR,19,25
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,9.98,8/31/2018,P,1900080,1200008148,62498,,200014,"Jensen, Becky                 ",08/07/18 FR,19,65
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,141.38,8/31/2018,P,1900080,1200008148,62499,,200014,"Jensen, Becky                 ",07/31/18 CO,19,65
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Freight,0,0,277.38,10/2/2018,P,1900242,100023686,62850,,6319,Baudville                     ,3412373,19,108
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,QOUTE: #2373526 - SPFOLDER - C,0,0,1170.25,10/2/2018,P,1900242,100023686,62850,,6319,Baudville                     ,3412373,19,108
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Setup Charges,0,0,75,10/2/2018,P,1900242,100023686,62850,,6319,Baudville                     ,3412373,19,108
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM#326593 - Cases of 50/5Z c,0,0,192.64,10/24/2018,P,1900350,1200008342,63219,,2233,US Foods                      ,8919045,19,143
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Freight,0,0,68.73,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM#71413 - Compliment Cards-,0,0,14.95,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM# 71414 - Compliment Cards,0,0,14.95,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM# 71351 - Pocket Praise- Q,0,0,28.95,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM#21400WT- Foil Certificate,0,0,33.95,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM# 22920WT - Foil Stamped C,0,0,67.9,11/5/2018,P,1900278,100023760,63315,,6319,Baudville                     ,3424336,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,11.98,11/5/2018,P,1900080,1200008387,63355,,200014,"Jensen, Becky                 ",10/25/18 FR,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett S - Fair association Boo,0,0,75,11/8/2018,P,1900398,100023781,63397,,900,Delta High School Petty Cash  ,Nov-18,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky J- Acacia Floral - 3 ($7,0,0,21,11/8/2018,P,1900398,100023781,63397,,900,Delta High School Petty Cash  ,Nov-18,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky J - True Value -Command,0,0,25.35,11/8/2018,P,1900398,100023781,63397,,900,Delta High School Petty Cash  ,Nov-18,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky J -Acacia - 5 flowers $4,0,0,20,11/8/2018,P,1900398,100023781,63397,,900,Delta High School Petty Cash  ,Nov-18,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett S - Walmart-Fair Booth C,0,0,67.61,11/8/2018,P,1900398,100023781,63397,,900,Delta High School Petty Cash  ,Nov-18,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 - For the purchase of pi,0,0,338.88,11/14/2018,P,1900440,100023794,63521,,213,IGA Food Cache                ,10/23/18 93,19,165
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,195,11/14/2018,P,1900080,1200008442,63530,,200014,"Jensen, Becky                 ",11/08/18 AU,19,165
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Lines Championship,0,0,152,11/29/2018,P,1900463,1200008486,63666,,116,Fairbanks Volleyball Officials,2018-105,19,200
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Per Diem,0,0,165,11/29/2018,P,1900463,1200008486,63666,,116,Fairbanks Volleyball Officials,2018-105,19,200
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Driver: Nov 1-2/2018 (107 per,0,0,214,11/29/2018,P,1900463,1200008486,63666,,116,Fairbanks Volleyball Officials,2018-105,19,200
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Regional Tournament (228 per s,0,0,2280,11/29/2018,P,1900463,1200008486,63666,,116,Fairbanks Volleyball Officials,2018-105,19,200
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,District portion Husky Logo fo,0,0,1000,12/18/2018,P,,1200008560,63898,,4567,Delta-Greely Youth Hocky & Ska,2018-003,19,231
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling - Food items fo,0,0,70.11,1/15/2019,P,1900574,100023915,64162,,900,Delta High School Petty Cash  ,Jan-19,19,255
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen - Acacia Floral f,0,0,30,1/15/2019,P,1900574,100023915,64162,,900,Delta High School Petty Cash  ,Jan-19,19,255
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 - For the purchase of pi,0,0,307.11,2/5/2019,P,1900440,100023949,64480,,213,IGA Food Cache                ,01/01/19 00,19,295
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2018-19 Year - Sr Salute Flowe,0,0,12,2/13/2019,P,1900376,1200008757,64591,,1176,Acacia Floral and Gifts       ,01/25/19 DS,19,320
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Costco - Vending snacks - Frui,0,0,94.01,2/20/2019,P,1900670,1200008784,64720,,200014,"Jensen, Becky                 ",02/10/19 CO,19,330
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2018-19 Year - Sr Salute Flowe,0,0,35,3/4/2019,P,1900376,1200008832,64852,,1176,Acacia Floral and Gifts       ,02/28/19 DS,19,360
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Sticker You.Com - Decals 29 x2,0,0,135.64,4/5/2019,P,1900745,1200008947,65196,,715,"Stirling, Brett               ",12/28/19 ST,19,400
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Shipping for Decals,0,0,9.99,4/5/2019,P,1900745,1200008947,65196,,715,"Stirling, Brett               ",12/28/19 ST,19,400
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,24.58,4/16/2019,P,1900080,1200008984,65366,,200014,"Jensen, Becky                 ",03/28/19 CO,19,410
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling -Staff Meeting,0,0,21.07,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling - Vinyl Decal -,0,0,39.48,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
