District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,19,301,20,700,553,,CL  34790   1,NOV.8-10,7/1/2018,7/1/2018,1118,"  1336 GILES, MICHAEL T",120
Valdez City School District,19,301,20,700,553,,CL  34790   1,NOV.8-10,7/1/2018,7/1/2018,1118,"  1336 GILES, MICHAEL T",-120
Valdez City School District,19,301,20,700,553,,CL  34791   1,NOV. 8-10,7/1/2018,7/1/2018,1118,"  2348 MAEDER, EDGAR N",120
Valdez City School District,19,301,20,700,553,,CL  34791   1,NOV. 8-10,7/1/2018,7/1/2018,1118,"  2348 MAEDER, EDGAR N",-120
Valdez City School District,19,301,20,700,553,,CL  34792   1,NOV. 8 -10,7/1/2018,7/1/2018,1118,"  2879 LOZANO, JIM C",120
Valdez City School District,19,301,20,700,553,,CL  34792   1,NOV. 8 -10,7/1/2018,7/1/2018,1118,"  2879 LOZANO, JIM C",-120
Valdez City School District,19,301,20,700,553,,CL  34857   1,HOSPITALITY ROOM,7/1/2018,7/1/2018,1118,"  3174 WATSON, JENNIFER H",146.4
Valdez City School District,19,301,20,700,553,,CL  34857   1,HOSPITALITY ROOM,7/1/2018,7/1/2018,1118,"  3174 WATSON, JENNIFER H",-146.4
Valdez City School District,19,301,20,700,553,,CL  34860   1,2018 GMS BBALL SEASON,7/1/2018,11/12/2018,1118,  1503 ANCHORAGE SPORTS OFFICIALS ASSOCIATION,"4,200.00"
Valdez City School District,19,301,20,700,553,,CL  34860   1,2018 GMS BBALL SEASON,7/1/2018,11/12/2018,1118,  1503 ANCHORAGE SPORTS OFFICIALS ASSOCIATION,"-4,200.00"
Valdez City School District,19,301,20,700,553,,CL  34887  26,BASKETBALL TOURNY,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,410.29
Valdez City School District,19,301,20,700,553,,CL  34887  26,BASKETBALL TOURNY,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-410.29
Valdez City School District,19,301,20,700,553,,PO  51855   1,NOV. 8-10,7/1/2018,7/1/2018,1118,"   846 CRAIG, MIKE",120
Valdez City School District,19,301,20,700,553,,PO  51855   2,RT ANC - VDZ,7/1/2018,7/1/2018,1118,"   846 CRAIG, MIKE",330
Valdez City School District,19,301,20,700,553,,PO  51856   1,NOV.8-10,7/1/2018,7/1/2018,1118,"  1336 GILES, MICHAEL T",120
Valdez City School District,19,301,20,700,553,,PO  51857   1,NOV. 8-10,7/1/2018,7/1/2018,1118,"  2348 MAEDER, EDGAR N",120
Valdez City School District,19,301,20,700,553,,PO  51858   1,NOV. 8 -10,7/1/2018,7/1/2018,1118,"  2879 LOZANO, JIM C",120
Valdez City School District,19,301,20,700,553,,PO  51983   1,HOSPITALITY ROOM,7/1/2018,7/1/2018,1118,"  3174 WATSON, JENNIFER H",146.4
Valdez City School District,19,301,20,700,553,,PO  51986   1,MICHAEL GILES,7/1/2018,7/1/2018,1118,"  1633 RAVN ALASKA, INC.",258
Valdez City School District,19,301,20,700,553,,PO  51986   2,JIM LOZANO,7/1/2018,7/1/2018,1118,"  1633 RAVN ALASKA, INC.",358
Valdez City School District,19,301,20,700,553,,PO  51986   3,EDGAR MAEDAR,7/1/2018,7/1/2018,1118,"  1633 RAVN ALASKA, INC.",308
Valdez City School District,19,301,20,700,553,,PO  51989   1,2018 GMS BBALL SEASON,7/1/2018,7/1/2018,1118,  1503 ANCHORAGE SPORTS OFFICIALS ASSOCIATION,"4,200.00"
Valdez City School District,19,301,20,700,553,,CL  34986   1,CAR RENTAL-EDGAR NELSON,7/1/2018,11/29/2018,1218,   790 VALDEZ U-DRIVE,376
Valdez City School District,19,301,20,700,553,,CL  34986   1,CAR RENTAL-EDGAR NELSON,7/1/2018,11/29/2018,1218,   790 VALDEZ U-DRIVE,-376
Valdez City School District,19,301,20,700,553,,CL  35016  41,MICHAEL GILES,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,258
Valdez City School District,19,301,20,700,553,,CL  35016  41,MICHAEL GILES,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-258
Valdez City School District,19,301,20,700,553,,CL  35016  42,JIM LOZANO,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,358
Valdez City School District,19,301,20,700,553,,CL  35016  42,JIM LOZANO,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-358
Valdez City School District,19,301,20,700,553,,CL  35016  43,EDGAR MAEDAR,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,308
Valdez City School District,19,301,20,700,553,,CL  35016  43,EDGAR MAEDAR,7/1/2018,7/1/2018,1218,  3164 BANK OF AMERICA,-308
Valdez City School District,19,301,20,700,553,,CL  35016  45,Refund for Ticket,7/1/2018,11/19/2018,1218,  3164 BANK OF AMERICA,-179
Valdez City School District,19,301,20,700,553,,CL  35016  46,Refund for Ticket,7/1/2018,11/19/2018,1218,  3164 BANK OF AMERICA,-179
Valdez City School District,19,301,20,700,553,,CL  35016  47,Refund for Ticket,7/1/2018,11/19/2018,1218,  3164 BANK OF AMERICA,-129
Valdez City School District,19,301,20,700,553,,PO  52210   1,CAR RENTAL-EDGAR NELSON,7/1/2018,7/1/2018,1218,   790 VALDEZ U-DRIVE,376
Valdez City School District,19,301,20,700,553,,CL  35223   1,IN 11/8 OUT 11/11,7/1/2018,1/20/2019,119,  1186 A PLACE ON COHO BED AND BREAKFAST,825
Valdez City School District,19,301,20,700,553,,CL  35223   1,IN 11/8 OUT 11/11,7/1/2018,1/20/2019,119,  1186 A PLACE ON COHO BED AND BREAKFAST,-825
Valdez City School District,19,301,20,700,553,,PO  52578   1,IN 11/8 OUT 11/11,7/1/2018,7/1/2018,119,  1186 A PLACE ON COHO BED AND BREAKFAST,825
Valdez City School District,19,301,20,700,556,,PO  51713   1,CONCESSIONS,7/1/2018,7/1/2018,1018,"  3458 VALDEZ FOOD CACHE, LLC",36.43
Valdez City School District,19,301,20,700,556,,PO  51713   2,CONCESSIONS,7/1/2018,7/1/2018,1018,"  3458 VALDEZ FOOD CACHE, LLC",47.76
Valdez City School District,19,301,20,700,556,,CL  34887  31,CONCESSIONS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,36.43
Valdez City School District,19,301,20,700,556,,CL  34887  31,CONCESSIONS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-36.43
Valdez City School District,19,301,20,700,556,,CL  34887  32,CONCESSIONS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,47.76
Valdez City School District,19,301,20,700,556,,CL  34887  32,CONCESSIONS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-47.76
Valdez City School District,19,301,20,700,556,,CL  35199   1,2019 2ND DEPOSIT,7/1/2018,12/27/2018,119,   444 WALSWORTH PUBLISHING COMPANY,"1,204.65"
Valdez City School District,19,301,20,700,556,,CL  35199   1,2019 2ND DEPOSIT,7/1/2018,12/27/2018,119,   444 WALSWORTH PUBLISHING COMPANY,"-1,204.65"
Valdez City School District,19,301,20,700,556,,PO  52534   1,2019 2ND DEPOSIT,7/1/2018,7/1/2018,119,   444 WALSWORTH PUBLISHING COMPANY,"1,204.65"
Valdez City School District,19,301,20,700,556,,CL  35549  16,SHOT PUT AND RAKE,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,354.46
Valdez City School District,19,301,20,700,556,,CL  35549  16,SHOT PUT AND RAKE,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,-354.46
Valdez City School District,19,301,20,700,556,,CL  35549  17,RAKE,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,120
Valdez City School District,19,301,20,700,556,,CL  35549  17,RAKE,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,-120
Valdez City School District,19,301,20,700,556,,JV   2212   2,,7/1/2018,7/1/2018,319,,"-1,204.65"
Valdez City School District,19,301,20,700,556,,PO  53083   1,SHOT PUT AND RAKE,7/1/2018,7/1/2018,319,  1267 AMAZON CREDIT PLAN,354.46
Valdez City School District,19,301,20,700,556,,PO  53083   2,RAKE,7/1/2018,7/1/2018,319,  1267 AMAZON CREDIT PLAN,120
Valdez City School District,19,301,20,700,556,,CL  35721   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,CL  35721   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  3316 ROBISON, JOSEPH",-35
Valdez City School District,19,301,20,700,556,,CL  35722   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,CL  35722   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  1623 RADOTICH, STEVE",-35
Valdez City School District,19,301,20,700,556,,CL  35723   1,PALMER 4/25/19,7/1/2018,7/1/2018,419,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,CL  35723   1,PALMER 4/25/19,7/1/2018,7/1/2018,419,"  3241 MEHLBERG, AMBER",-35
Valdez City School District,19,301,20,700,556,,CL  35725   1,TRACK MEET FEE,7/1/2018,7/1/2018,419,   505 PALMER JR. MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,CL  35725   1,TRACK MEET FEE,7/1/2018,7/1/2018,419,   505 PALMER JR. MIDDLE SCHOOL,-300
Valdez City School District,19,301,20,700,556,,PO  53442   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,PO  53443   1,4/25/19 PALMER,7/1/2018,7/1/2018,419,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,PO  53444   1,PALMER 4/25/19,7/1/2018,7/1/2018,419,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,PO  53447   1,TRACK MEET FEE,7/1/2018,7/1/2018,419,   505 PALMER JR. MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,RV   2884   1,GMS Track,4/16/2019,7/1/2018,419,,-500
Valdez City School District,19,301,20,700,556,,RV   2885   1,GMS Track,4/16/2019,7/1/2018,419,,"-1,300.00"
Valdez City School District,19,301,20,700,556,,CL  35816   1,TRACK MEET ENTRY FEE,7/1/2018,7/1/2018,519,   452 COLONY MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,CL  35816   1,TRACK MEET ENTRY FEE,7/1/2018,7/1/2018,519,   452 COLONY MIDDLE SCHOOL,-300
Valdez City School District,19,301,20,700,556,,CL  35817   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,CL  35817   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",-35
Valdez City School District,19,301,20,700,556,,CL  35818   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,CL  35818   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",-35
Valdez City School District,19,301,20,700,556,,CL  35819   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,CL  35819   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",-35
Valdez City School District,19,301,20,700,556,,CL  35852   1,JV CHAMPIONSHIPS 5/14,7/1/2018,7/1/2018,519,   316 WASILLA MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,CL  35852   1,JV CHAMPIONSHIPS 5/14,7/1/2018,7/1/2018,519,   316 WASILLA MIDDLE SCHOOL,-300
Valdez City School District,19,301,20,700,556,,CL  35853   1,TRACK PER DIEM,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,CL  35853   1,TRACK PER DIEM,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",-35
Valdez City School District,19,301,20,700,556,,CL  35854   1,WASILLA,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,CL  35854   1,WASILLA,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",-35
Valdez City School District,19,301,20,700,556,,CL  35854   2,HOUSTON,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,CL  35854   2,HOUSTON,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",-35
Valdez City School District,19,301,20,700,556,,CL  35855   1,WASILLA,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,CL  35855   1,WASILLA,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",-35
Valdez City School District,19,301,20,700,556,,CL  35855   2,HOUSTON,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,CL  35855   2,HOUSTON,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",-35
Valdez City School District,19,301,20,700,556,,CL  35856   1,5/16 CHAMPIONSHIPS,7/1/2018,7/1/2018,519,    35 HOUSTON JR/SR HIGH SCHOOL,300
Valdez City School District,19,301,20,700,556,,CL  35856   1,5/16 CHAMPIONSHIPS,7/1/2018,7/1/2018,519,    35 HOUSTON JR/SR HIGH SCHOOL,-300
Valdez City School District,19,301,20,700,556,,PO  53586   1,TRACK MEET ENTRY FEE,7/1/2018,7/1/2018,519,   452 COLONY MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,PO  53587   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,PO  53588   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,PO  53589   1,COLONY TRACK MEET,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,PO  53657   1,JV CHAMPIONSHIPS 5/14,7/1/2018,7/1/2018,519,   316 WASILLA MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,556,,PO  53658   1,TRACK PER DIEM,7/1/2018,7/1/2018,519,"  3316 ROBISON, JOSEPH",35
Valdez City School District,19,301,20,700,556,,PO  53659   1,WASILLA,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,PO  53659   2,HOUSTON,7/1/2018,7/1/2018,519,"  3241 MEHLBERG, AMBER",35
Valdez City School District,19,301,20,700,556,,PO  53660   1,WASILLA,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,PO  53660   2,HOUSTON,7/1/2018,7/1/2018,519,"  1623 RADOTICH, STEVE",35
Valdez City School District,19,301,20,700,556,,PO  53661   1,5/16 CHAMPIONSHIPS,7/1/2018,7/1/2018,519,    35 HOUSTON JR/SR HIGH SCHOOL,300
Valdez City School District,19,301,20,700,556,,RV   2926   1,GMS Track,5/15/2019,7/1/2018,519,,-150
Valdez City School District,19,301,20,700,557,,PO  52217   1,VOLLEY BALL UNIFORMS,7/1/2018,7/1/2018,1218,  1290 BSN SPORTS LLC,804.29
Valdez City School District,19,301,20,700,557,,CL  35185   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",110
Valdez City School District,19,301,20,700,557,,CL  35185   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",-110
Valdez City School District,19,301,20,700,557,,CL  35186   1,JAN.24-27,7/1/2018,7/1/2018,119,"  3665 ANDERSON, LISA",110
Valdez City School District,19,301,20,700,557,,CL  35186   1,JAN.24-27,7/1/2018,7/1/2018,119,"  3665 ANDERSON, LISA",-110
Valdez City School District,19,301,20,700,557,,CL  35187   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3672 CRAIG, MEAGAN",110
Valdez City School District,19,301,20,700,557,,CL  35187   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3672 CRAIG, MEAGAN",-110
Valdez City School District,19,301,20,700,557,,CL  35188   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3481 PALOMAR, ROWENA T",110
Valdez City School District,19,301,20,700,557,,CL  35188   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3481 PALOMAR, ROWENA T",-110
Valdez City School District,19,301,20,700,557,,CL  35270   1,VOLLEYBALL,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",60
Valdez City School District,19,301,20,700,557,,CL  35270   1,VOLLEYBALL,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",-60
Valdez City School District,19,301,20,700,557,,PO  52445   1,Volleyball Supplies,7/1/2018,7/1/2018,119,  3272 PLAY IT AGAIN SPORTS,234.9
Valdez City School District,19,301,20,700,557,,PO  52518   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",110
Valdez City School District,19,301,20,700,557,,PO  52519   1,JAN.24-27,7/1/2018,7/1/2018,119,"  3665 ANDERSON, LISA",110
Valdez City School District,19,301,20,700,557,,PO  52520   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3672 CRAIG, MEAGAN",110
Valdez City School District,19,301,20,700,557,,PO  52521   1,JAN. 24-27,7/1/2018,7/1/2018,119,"  3481 PALOMAR, ROWENA T",110
Valdez City School District,19,301,20,700,557,,PO  52673   1,VB OFFICIAL TEST,7/1/2018,7/1/2018,119,  1191 ASAA,70
Valdez City School District,19,301,20,700,557,,PO  52674   1,VOLLEYBALL,7/1/2018,7/1/2018,119,"  1410 KELLER, KIMBERLEY A",60
Valdez City School District,19,301,20,700,557,,CL  35345   1,GLENNALLEN,7/1/2018,7/1/2018,219,    25 GLENNALLEN SCHOOL,200
Valdez City School District,19,301,20,700,557,,CL  35345   1,GLENNALLEN,7/1/2018,7/1/2018,219,    25 GLENNALLEN SCHOOL,-200
Valdez City School District,19,301,20,700,557,,CL  35346   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",65
Valdez City School District,19,301,20,700,557,,CL  35346   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",-65
Valdez City School District,19,301,20,700,557,,CL  35347   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",65
Valdez City School District,19,301,20,700,557,,CL  35347   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",-65
Valdez City School District,19,301,20,700,557,,CL  35348   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3581 FUSCHETTO, ANGELINA",65
Valdez City School District,19,301,20,700,557,,CL  35348   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3581 FUSCHETTO, ANGELINA",-65
Valdez City School District,19,301,20,700,557,,CL  35378   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",110
Valdez City School District,19,301,20,700,557,,CL  35378   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",-110
Valdez City School District,19,301,20,700,557,,CL  35378   2,VOLLEYBALL,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",60
Valdez City School District,19,301,20,700,557,,CL  35378   2,VOLLEYBALL,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",-60
Valdez City School District,19,301,20,700,557,,CL  35379   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  3665 ANDERSON, LISA",110
Valdez City School District,19,301,20,700,557,,CL  35379   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  3665 ANDERSON, LISA",-110
Valdez City School District,19,301,20,700,557,,CL  35380   1,FEB. 21 - 23 DELTA,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",110
Valdez City School District,19,301,20,700,557,,CL  35380   1,FEB. 21 - 23 DELTA,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",-110
Valdez City School District,19,301,20,700,557,,CL  35381   1,FEB. 22-23,7/1/2018,7/1/2018,219,   829 DELTA JUNIOR SENIOR HIGH SCHOOL,200
Valdez City School District,19,301,20,700,557,,CL  35381   1,FEB. 22-23,7/1/2018,7/1/2018,219,   829 DELTA JUNIOR SENIOR HIGH SCHOOL,-200
Valdez City School District,19,301,20,700,557,,CL  35384   1,SHIRTS AND TRANSFERS,7/1/2018,2/15/2019,219,  1625 PANORAMA NORTH,180
Valdez City School District,19,301,20,700,557,,CL  35384   1,SHIRTS AND TRANSFERS,7/1/2018,2/15/2019,219,  1625 PANORAMA NORTH,-180
Valdez City School District,19,301,20,700,557,,CL  35402   1,Volleyball Supplies,7/1/2018,7/1/2018,219,  3164 BANK OF AMERICA,234.9
Valdez City School District,19,301,20,700,557,,CL  35402   1,Volleyball Supplies,7/1/2018,7/1/2018,219,  3164 BANK OF AMERICA,-234.9
Valdez City School District,19,301,20,700,557,,CL  35404  25,VB OFFICIAL TEST,7/1/2018,7/1/2018,219,  3164 BANK OF AMERICA,70
Valdez City School District,19,301,20,700,557,,CL  35404  25,VB OFFICIAL TEST,7/1/2018,7/1/2018,219,  3164 BANK OF AMERICA,-70
Valdez City School District,19,301,20,700,557,,PO  52784   1,GLENNALLEN,7/1/2018,7/1/2018,219,    25 GLENNALLEN SCHOOL,200
Valdez City School District,19,301,20,700,557,,PO  52785   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",65
Valdez City School District,19,301,20,700,557,,PO  52786   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",65
Valdez City School District,19,301,20,700,557,,PO  52787   1,FEBRUARY 15-16,7/1/2018,7/1/2018,219,"  3581 FUSCHETTO, ANGELINA",65
Valdez City School District,19,301,20,700,557,,PO  52837   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",110
Valdez City School District,19,301,20,700,557,,PO  52837   2,VOLLEYBALL,7/1/2018,7/1/2018,219,"  1410 KELLER, KIMBERLEY A",60
Valdez City School District,19,301,20,700,557,,PO  52838   1,FEB 21-23 DELTA,7/1/2018,7/1/2018,219,"  3665 ANDERSON, LISA",110
Valdez City School District,19,301,20,700,557,,PO  52839   1,FEB. 21 - 23 DELTA,7/1/2018,7/1/2018,219,"  3672 CRAIG, MEAGAN",110
Valdez City School District,19,301,20,700,557,,PO  52840   1,FEB. 22-23,7/1/2018,7/1/2018,219,   829 DELTA JUNIOR SENIOR HIGH SCHOOL,200
Valdez City School District,19,301,20,700,557,,PO  52843   1,SHIRTS AND TRANSFERS,7/1/2018,7/1/2018,219,  1625 PANORAMA NORTH,180
Valdez City School District,19,301,20,700,557,,CL  35466   1,VOLLEY BALL UNIFORMS,7/1/2018,2/20/2019,319,  1290 BSN SPORTS LLC,804.29
Valdez City School District,19,301,20,700,557,,CL  35466   1,VOLLEY BALL UNIFORMS,7/1/2018,2/20/2019,319,  1290 BSN SPORTS LLC,-804.29
Valdez City School District,19,301,20,700,557,,CL  35477  21,VOLLEYBALL,7/1/2018,7/1/2018,319,"  3458 VALDEZ FOOD CACHE, LLC",47.17
Valdez City School District,19,301,20,700,557,,CL  35477  21,VOLLEYBALL,7/1/2018,7/1/2018,319,"  3458 VALDEZ FOOD CACHE, LLC",-47.17
Valdez City School District,19,301,20,700,557,,CL  35549  15,TROPHIES/VOLLEYBALL,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,405.83
Valdez City School District,19,301,20,700,557,,CL  35549  15,TROPHIES/VOLLEYBALL,7/1/2018,7/1/2018,319,  3164 BANK OF AMERICA,-405.83
Valdez City School District,19,301,20,700,557,,PO  53019   3,VOLLEYBALL,7/1/2018,7/1/2018,319,"  3458 VALDEZ FOOD CACHE, LLC",47.17
Valdez City School District,19,301,20,700,557,,PO  53079   1,TROPHIES/VOLLEYBALL,7/1/2018,7/1/2018,319,"  3882 TROPHY DEPOT, INC.",405.83
Valdez City School District,19,301,20,700,557,,PR 190301  51,Payroll Expenditure,7/1/2018,7/1/2018,319,,"2,700.00"
Valdez City School District,19,301,20,700,557,,PR 190401 297,Payroll Expenditure,7/1/2018,7/1/2018,419,,870
Valdez City School District,19,301,20,700,558,,CL  35180   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3276 CALVERT-THOMPSON, TYLER DAYNE",100
Valdez City School District,19,301,20,700,558,,CL  35180   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3276 CALVERT-THOMPSON, TYLER DAYNE",-100
Valdez City School District,19,301,20,700,558,,CL  35182   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3866 HENDERSON, SCOTT",100
Valdez City School District,19,301,20,700,558,,CL  35182   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3866 HENDERSON, SCOTT",-100
Valdez City School District,19,301,20,700,558,,CL  35184   1,COLONY MS JAN.25-26,7/1/2018,7/1/2018,119,   452 COLONY MIDDLE SCHOOL,300
Valdez City School District,19,301,20,700,558,,CL  35184   1,COLONY MS JAN.25-26,7/1/2018,7/1/2018,119,   452 COLONY MIDDLE SCHOOL,-300
Valdez City School District,19,301,20,700,558,,CL  35189   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3952 SODERGREN, JENNIE",100
Valdez City School District,19,301,20,700,558,,CL  35189   1,JAN. 24-26,7/1/2018,7/1/2018,119,"  3952 SODERGREN, JENNIE",-100
Valdez City School District,19,301,20,700,558,,CL  35252   1,2-Feb-19,7/1/2018,7/1/2018,119,   829 DELTA JUNIOR SENIOR HIGH SCHOOL,100
Valdez City School District,19,301,20,700,558,,CL  35252   1,2-Feb-19,7/1/2018,7/1/2018,119,   829 DELTA JUNIOR SENIOR HIGH SCHOOL,-100
Valdez City School District,19,301,20,700,558,,CL  35253   1,FEB 1-2,7/1/2018,7/1/2018,119,"  3276 CALVERT-THOMPSON, TYLER DAYNE",75
Valdez City School District,19,301,20,700,558,,CL  35253   1,FEB 1-2,7/1/2018,7/1/2018,119,"  3276 CALVERT-THOMPSON, TYLER DAYNE",-75
Valdez City School District,19,301,20,700,558,,CL  35254   1,FEB 1-2,7/1/2018,7/1/2018,119,"  3493 THOMPSON, KATY C",75
Valdez City School District,19,301,20,700,558,,CL  35254   1,FEB 1-2,7/1/2018,7/1/2018,119,"  3493 THOMPSON, KATY C",-75
Valdez City School District,19,301,20,700,558,,CL  35255   1,FEB 1-2,7/1/2018,7/1/2018,119,"  1710 GALLATIN, THOMAS E",75
Valdez City School District,19,301,20,700,558,,CL  35255   1,FEB 1-2,7/1/2018,7/1/2018,119,"  1710 GALLATIN, THOMAS E",-75
Valdez City School District,19,301,20,700,558,,CL  35258   8,WRESTLING,7/1/2018,7/1/2018,119,   228 EAGLE QUALITY CENTER,105.25
Valdez City School District,19,301,20,700,558,,CL  35258   8,WRESTLING,7/1/2018,7/1/2018,119,   228 EAGLE QUALITY CENTER,-105.25
Valdez City School District,19,301,20,700,558,,CL  35258  11,WRESTLING,7/1/2018,7/1/2018,119,   228 EAGLE QUALITY CENTER,36.04
Valdez City School District,19,301,20,700,558,,CL  35258  11,WRESTLING,7/1/2018,7/1/2018,119,   228 EAGLE QUALITY CENTER,-36.04
Valdez City School District,19,301,20,700,558,,PO  52452   1,PER DIEM,7/1/2018,7/1/2018,119,"  3947 TRAXINGER, DANIEL",45
