District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,12/2/2019,P,,WA00079345,37870,,1179,MAT-SU TEST LAB LLC           , B193102           ,20,155
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,12/2/2019,P,,WA00079345,37869,,1179,MAT-SU TEST LAB LLC           , B193103           ,20,155
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,12/2/2019,P,,WA00079345,37871,,1179,MAT-SU TEST LAB LLC           , B193104           ,20,155
Copper River School District,20,100,99,600,0,491,DUES AND FEES,FREIGHT - WATER SAMPLES,0,0,35,12/27/2019,P,,WA00079417,38023,,70,"GLENN TRANSPORT, LLC          ",22319,20,174
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,12/27/2019,P,,WA00079427,38029,,1179,MAT-SU TEST LAB LLC           , B193231           ,20,174
Copper River School District,20,100,99,600,0,491,DUES AND FEES,FREIGHT - WATER SAMPLES,0,0,35,2/3/2020,P,,WA00079582,38380,,70,"GLENN TRANSPORT, LLC          ",56660,20,248
Copper River School District,20,100,99,600,0,491,DUES AND FEES,FREIGHT - WATER SAMPLES,0,0,35,2/3/2020,P,,WA00079582,38381,,70,"GLENN TRANSPORT, LLC          ",22455,20,248
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER SAMPLES,0,0,45,2/3/2020,P,,WA00079596,38351,,1179,MAT-SU TEST LAB LLC           , B200195           ,20,248
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/4/2020,P,,WA00079596,38464,,1179,MAT-SU TEST LAB LLC           , M200081           ,20,251
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/4/2020,P,,WA00079596,38462,,1179,MAT-SU TEST LAB LLC           , M200077           ,20,251
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/4/2020,P,,WA00079596,38463,,1179,MAT-SU TEST LAB LLC           , M200073           ,20,251
Copper River School District,20,100,99,600,0,491,DUES AND FEES,FREIGHT - WATER SAMPLES,0,0,35,2/10/2020,P,,WA00079629,38528,,70,"GLENN TRANSPORT, LLC          ",21181,20,259
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,2/10/2020,P,,WA00079639,38519,,1179,MAT-SU TEST LAB LLC           , B200318           ,20,259
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,2/10/2020,P,,WA00079639,38520,,1179,MAT-SU TEST LAB LLC           , B200316           ,20,259
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,2/10/2020,P,,WA00079639,38521,,1179,MAT-SU TEST LAB LLC           , B200317           ,20,259
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/12/2020,P,,WA00079662,38562,,1179,MAT-SU TEST LAB LLC           , M200071           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,640,2/12/2020,P,,WA00079662,38564,,1179,MAT-SU TEST LAB LLC           , M200080           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/12/2020,P,,WA00079662,38561,,1179,MAT-SU TEST LAB LLC           , M200079           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,640,2/12/2020,P,,WA00079662,38566,,1179,MAT-SU TEST LAB LLC           , M200072           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,475,2/12/2020,P,,WA00079662,38565,,1179,MAT-SU TEST LAB LLC           , M200078           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,475,2/12/2020,P,,WA00079662,38563,,1179,MAT-SU TEST LAB LLC           , M200070           ,20,263
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,75,2/13/2020,P,,WA00079662,38612,,1179,MAT-SU TEST LAB LLC           , M200075           ,20,267
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,475,2/13/2020,P,,WA00079662,38613,,1179,MAT-SU TEST LAB LLC           , M200074           ,20,267
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,640,2/13/2020,P,,WA00079662,38614,,1179,MAT-SU TEST LAB LLC           , M200076           ,20,267
Copper River School District,20,100,99,600,0,491,DUES AND FEES,FREIGHT - WATER SAMPLES,0,0,35,3/16/2020,P,,WA00079769,38842,,70,"GLENN TRANSPORT, LLC          ",23125,20,304
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,3/16/2020,P,,WA00079774,38833,,1179,MAT-SU TEST LAB LLC           , B200530           ,20,304
Copper River School District,20,100,99,600,0,491,DUES AND FEES,ANNUAL WATER FEE,0,0,50,4/3/2020,P,,WA00079810,38914,,437,ALASKA DEPT OF NATURAL RESOURC, 204204-2020       ,20,324
Copper River School District,20,100,99,600,0,491,DUES AND FEES,ANNUAL WATER FEE,0,0,50,4/3/2020,P,,WA00079810,38915,,437,ALASKA DEPT OF NATURAL RESOURC, 53255-2020        ,20,324
Copper River School District,20,100,99,600,0,491,DUES AND FEES,ANNUAL WATER FEE,0,0,50,4/3/2020,P,,WA00079810,38913,,437,ALASKA DEPT OF NATURAL RESOURC, 76027-2020        ,20,324
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,4/3/2020,P,,WA00079832,38952,,1179,MAT-SU TEST LAB LLC           , B200711           ,20,324
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,4/3/2020,P,,WA00079832,38953,,1179,MAT-SU TEST LAB LLC           , B200712           ,20,324
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,35,4/20/2020,P,,WA00079858,39063,,70,"GLENN TRANSPORT, LLC          ",23198,20,334
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,4/20/2020,P,,WA00079864,39055,,1179,MAT-SU TEST LAB LLC           , B200896           ,20,334
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,5/13/2020,P,,WA00079948,39261,,1179,MAT-SU TEST LAB LLC           , B201011           ,20,362
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,5/13/2020,P,,WA00079948,39260,,1179,MAT-SU TEST LAB LLC           , B201010           ,20,362
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,5/13/2020,P,,WA00079948,39259,,1179,MAT-SU TEST LAB LLC           , B201009           ,20,362
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,6/30/2020,P,,WA00080051,39512,,1179,MAT-SU TEST LAB LLC           , B201380           ,20,407
Copper River School District,20,100,99,600,0,491,DUES AND FEES,WATER TESTING,0,0,45,6/30/2020,P,,WA00080051,39511,,1179,MAT-SU TEST LAB LLC           , B201381           ,20,407
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PAYMENT - ZOOM,0,0,40,8/12/2019,J,1324, , ,,         ,                              ,                   ,20,78
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PAYMENT - GLENNALLEN DM,0,0,30,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PAYMENT - GLENNALLEN DM,0,0,35,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PAYMENT - GLENNALLEN DM,0,0,20,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PMT - GLN DMV,0,0,10,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,294
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PMT - GLN DMV,0,0,-10,1/10/2020,J,1400, , ,,         ,                              ,                   ,20,299
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PMT - GLN DMV,0,0,10,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,212
Copper River School District,20,100,99,600,0,491,DUES AND FEES,P-CARD PMT - GLENNALLEN DMV,0,0,50,5/26/2020,J,1431, , ,,         ,                              ,                   ,20,399
Copper River School District,20,100,99,600,0,510,EQUIPMENT,REQUISTION 1 - SEE ATTACHED QU,0,0,79.92,8/23/2019,P,19001216,WA00078912,36878,,40576,WAXIE SANITARY SUPPLY         ,78406194,20,37
Copper River School District,20,100,99,600,0,510,EQUIPMENT,REQUISTION 2,0,0,50.87,8/23/2019,P,19001216,WA00078912,36878,,40576,WAXIE SANITARY SUPPLY         ,78406194,20,37
Copper River School District,20,100,99,600,0,510,EQUIPMENT,REQUISTION 1 - SEE ATTACHED QU,0,-79.92,0,8/23/2019,P,19001216, ,36878,,40576,WAXIE SANITARY SUPPLY         ,                   ,20,37
Copper River School District,20,100,99,600,0,510,EQUIPMENT,REQUISTION 2,0,-48.21,0,8/23/2019,P,19001216, ,36878,,40576,WAXIE SANITARY SUPPLY         ,                   ,20,37
Copper River School District,20,100,99,600,0,510,EQUIPMENT,,0,128.13,0,6/30/2020,P,19001216, , ,,40576,WAXIE SANITARY SUPPLY         ,                   ,20,422
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,GJSHS Budget,33200,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,11/15/2019 PAYROLL LABOR DIST,0,0,105,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,12/15/2019 PAYROLL LABOR DIST,0,0,4000,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,02/15/2020 PAYROLL-LABOR DISTR,0,0,3650,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,03/15/2020 PAYROLL LABOR DIST,0,0,7800,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,700,0,316,EXTRA DUTY PAY,05/15/2020 PAYROLL LABOR DIST,0,0,3500,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,700,0,316,EXTRA DUTY PAY,Kenny Lake School,10450,0,0,2/14/2020,B,580, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,8,700,0,316,EXTRA DUTY PAY,11/15/2019 PAYROLL LABOR DIST,0,0,2250,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,8,700,0,316,EXTRA DUTY PAY,05/15/2020 PAYROLL LABOR DIST,0,0,1300,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,10/15/2019 PAYROLL LABOR DIST,0,0,2400,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,11/15/2019 PAYROLL LABOR DIST,0,0,105,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,12/15/2019 PAYROLL LABOR DIST,0,0,10004.5,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,1/15/2020 PAYROLL LABOR DIST,0,0,560,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,02/15/2020 PAYROLL-LABOR DISTR,0,0,5050,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,03/15/2020 PAYROLL LABOR DIST,0,0,10600,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,700,0,329,SUB/TEMP NON-CERTIFIED,04/15/2020 PAYROLL LABOR DIST,0,0,2895,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,8,700,0,329,SUB/TEMP NON-CERTIFIED,1/15/2020 PAYROLL LABOR DIST,0,0,500,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,99,700,0,329,SUB/TEMP NON-CERTIFIED,District Wide,10000,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,700,0,360,EMPLOYEE BENEFITS,GJSHS Budget,3847,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,8,700,0,360,EMPLOYEE BENEFITS,Kenny Lake School,914,0,0,2/14/2020,B,580, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,700,0,360,EMPLOYEE BENEFITS,District Wide,482,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,700,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,14.48,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,700,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,15.58,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,700,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,5.99,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,10/15/2019 PAYROLL LABOR DIST,0,0,31.92,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,11/15/2019 PAYROLL LABOR DIST,0,0,2.8,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,12/15/2019 PAYROLL LABOR DIST,0,0,186.26,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,1/15/2020 PAYROLL LABOR DIST,0,0,7.45,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,02/15/2020 PAYROLL-LABOR DISTR,0,0,115.71,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,03/15/2020 PAYROLL LABOR DIST,0,0,230.09,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,04/15/2020 PAYROLL LABOR DIST,0,0,38.5,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,700,0,363,WORKERS' COMPENSATION,05/15/2020 PAYROLL LABOR DIST,0,0,46.55,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,700,0,363,WORKERS' COMPENSATION,11/15/2019 PAYROLL LABOR DIST,0,0,29.92,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,8,700,0,363,WORKERS' COMPENSATION,1/15/2020 PAYROLL LABOR DIST,0,0,6.65,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,10/15/2019 PAYROLL LABOR DIST,0,0,183.6,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,11/15/2019 PAYROLL LABOR DIST,0,0,9.48,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,12/15/2019 PAYROLL LABOR DIST,0,0,821.79,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,1/15/2020 PAYROLL LABOR DIST,0,0,42.84,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,02/15/2020 PAYROLL-LABOR DISTR,0,0,302.62,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,03/15/2020 PAYROLL LABOR DIST,0,0,908.14,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,04/15/2020 PAYROLL LABOR DIST,0,0,221.47,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,700,0,364,FICA CONTRIBUTION,05/15/2020 PAYROLL LABOR DIST,0,0,49.08,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,700,0,364,FICA CONTRIBUTION,11/15/2019 PAYROLL LABOR DIST,0,0,31.38,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,8,700,0,364,FICA CONTRIBUTION,1/15/2020 PAYROLL LABOR DIST,0,0,36.66,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,8,700,0,364,FICA CONTRIBUTION,05/15/2020 PAYROLL LABOR DIST,0,0,18.85,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,700,0,365,RETIREMENT - TRS,11/15/2019 PAYROLL LABOR DIST,0,0,13.19,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,700,0,365,RETIREMENT - TRS,12/15/2019 PAYROLL LABOR DIST,0,0,502.4,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,700,0,365,RETIREMENT - TRS,02/15/2020 PAYROLL-LABOR DISTR,0,0,458.44,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,700,0,365,RETIREMENT - TRS,03/15/2020 PAYROLL LABOR DIST,0,0,979.68,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,700,0,365,RETIREMENT - TRS,05/15/2020 PAYROLL LABOR DIST,0,0,439.6,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,700,0,365,RETIREMENT - TRS,11/15/2019 PAYROLL LABOR DIST,0,0,282.6,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,8,700,0,365,RETIREMENT - TRS,05/15/2020 PAYROLL LABOR DIST,0,0,163.28,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,99,700,0,365,RETIREMENT - TRS,TRS ON BEHALF ALLOCATION,0,0,4049.08,6/30/2020,J,1475, , ,,         ,                              ,                   ,20,452
Copper River School District,20,100,7,700,0,366,RETIREMENT - PERS,03/15/2020 PAYROLL LABOR DIST,0,0,1100,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,99,700,0,366,RETIREMENT - PERS,PERS ON BEHALF ALLOCATION,0,0,2126.74,6/30/2020,J,1474, , ,,         ,                              ,                   ,20,452
Copper River School District,20,100,7,700,0,367,PERS DC,12/15/2019 PAYROLL LABOR DIST,0,0,513.59,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,8,700,0,367,PERS DC,1/15/2020 PAYROLL LABOR DIST,0,0,110,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,99,700,0,410,PROFESSIONAL/TECHNICAL,HOCKEY FACILITIES FEE,0,0,500,10/29/2019,P,,WA00079193,37493,,52973,COPPER RIVER HOCKEY CLUB      , CRH - FACIL       ,20,109
Copper River School District,20,100,99,700,0,410,PROFESSIONAL/TECHNICAL,LODGING - TIM LOWRY,0,0,327,12/17/2019,P,,WA00079380,37967,,49808,"FALKNER, QUINN                ", LOWRY             ,20,168
Copper River School District,20,100,99,700,0,410,PROFESSIONAL/TECHNICAL,FACILITY COORDINATOR,0,0,500,4/3/2020,P,,WA00079818,38942,,52973,COPPER RIVER HOCKEY CLUB      ,3302020,20,324
Copper River School District,20,100,7,700,0,420,STAFF TRAVEL,XC STATE - PER DIEM,0,0,90,10/7/2019,P,,WA00079146,37337,,53139,"WILLIAMS, JASON               ", JW TRAVEL -       ,20,84
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,REGION II ASAA MEETING - PER D,0,0,295,9/26/2019,P,,WA00079083,37175,,54097,"SNIDER, CARL                  ", REGION MTG        ,20,71
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,71678 - FALL AD MEETING SEPT.,0,0,150,11/13/2019,P,20001096,WA00079252,37687,,47953,ASPEN SUITES HOTEL-ANCHORAGE  , F116472           ,20,133
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,PER DIEM - STATE VOLLEYBALL,0,0,202.5,12/3/2019,P,,WA00079352,37896,,41033,"FINAU, TOA                    ", TF TVL - ST       ,20,158
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,STATE HOCKEY - MLG/PER DIEM,0,0,460.5,2/3/2020,P,,WA00079576,38315,,41033,"FINAU, TOA                    ", TF TVL-0205       ,20,248
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,AD MEETING - PER DIEM/LODGING,0,0,267.4,2/3/2020,P,,WA00079608,38384,,54097,"SNIDER, CARL                  ", CS TVL-0127       ,20,248
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,71678 - FALL AD MEETING SEPT.,0,150,0,9/6/2019,O,20001096, , ,,47953,ASPEN SUITES HOTEL-ANCHORAGE  ,                   ,20,49
Copper River School District,20,100,99,700,0,420,STAFF TRAVEL,71678 - FALL AD MEETING SEPT.,0,-150,0,11/13/2019,P,20001096, ,37687,,47953,ASPEN SUITES HOTEL-ANCHORAGE  ,                   ,20,133
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,Slana School,2780,0,0,2/4/2020,B,577, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,Slana School,-796,0,0,2/4/2020,B,577, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,SLANA ACTIVITIES PMT,0,0,-553,12/7/2019,R,1592, , ,Cash Customer,         ,                              ,                   ,20,187
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,SLANA INVOICE #1 PMT,0,0,-836,12/20/2019,R,1595, , ,Cash Customer,         ,                              ,                   ,20,187
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,0,199,8/23/2019,P,19001243,WA00078873,36859,,2336,COMFORT INN SHIP CREEK        ,49126579,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,0,199,8/23/2019,P,19001243,WA00078873,36858,,2336,COMFORT INN SHIP CREEK        ,49101422,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,0,219,8/23/2019,P,19001243,WA00078873,36860,,2336,COMFORT INN SHIP CREEK        ,49103848,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,0,219,8/23/2019,P,19001243,WA00078873,36861,,2336,COMFORT INN SHIP CREEK        ,49103851,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,FY20 ACTIVITIES ALLOCATION,0,0,2085,9/26/2019,P,,WA00079082,37174,,247,SLANA SCHOOL ACTIVITY FUND    , FY20ALLOCAT       ,20,71
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,CHECK REPLACEMENT,0,0,796,10/7/2019,P,,WA00079106,37284,,2336,COMFORT INN SHIP CREEK        ,658194249,20,84
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,CHECK REPLACEMENT,0,0,40,10/29/2019,P,,WA00079191,37491,,2336,COMFORT INN SHIP CREEK        , FEE               ,20,109
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,-219,0,8/23/2019,P,19001243, ,36860,,2336,COMFORT INN SHIP CREEK        ,                   ,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,-219,0,8/23/2019,P,19001243, ,36861,,2336,COMFORT INN SHIP CREEK        ,                   ,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,-159,0,8/23/2019,P,19001243, ,36858,,2336,COMFORT INN SHIP CREEK        ,                   ,20,37
Copper River School District,20,100,4,700,0,425,STUDENT TRAVEL,658194249 - LINDA BATES - JULY,0,-199,0,8/23/2019,P,19001243, ,36859,,2336,COMFORT INN SHIP CREEK        ,                   ,20,37
Copper River School District,20,100,6,700,0,425,STUDENT TRAVEL,GES Budget,4080,0,0,2/14/2020,B,578, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,6,700,0,425,STUDENT TRAVEL,FY20 ACTIVITIES ALLOCATION,0,0,4080,9/26/2019,P,,WA00079057,37141,,339,GES ACTIVITY FUND             , FY20ALLOCAT       ,20,71
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,GJSHS Budget,25153,0,0,2/14/2020,B,579, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,GHS INVOICE PMT - FY20#1,0,0,-1696,10/10/2019,R,1562, , ,Cash Customer,         ,                              ,                   ,20,97
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,HOCKEY BOOSTER CLUB PMT,0,0,-2485.7,12/20/2019,R,1595, , ,Cash Customer,         ,                              ,                   ,20,187
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,CORDOVA HS - AIRFARE REIMB,0,0,-4586,3/19/2020,R,1632, , ,Cash Customer,         ,                              ,                   ,20,313
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,GLN BB BOOSTER CLUB,0,0,-5425.83,4/10/2020,R,1638, , ,Cash Customer,         ,                              ,                   ,20,350
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,CORDOVA SD - REIMB TEAM TVL,0,0,-2025.5,5/29/2020,R,1646, , ,Cash Customer,         ,                              ,                   ,20,382
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,R/T TO CORDOVA,0,0,1696,9/16/2019,P,20001086,WA00079014,37055,,203,TRAVEL SERVICES INC.          ,190826234,20,58
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,FY20 ACTIVITIES ALLOCATION,0,0,19411.08,9/26/2019,P,,WA00079058,37142,,82,GHS STUDENT ACTIVITY FUND     , FY20ALLOCAT       ,20,71
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,11543679 - JASON WILLIAMS - OC,0,0,238,10/30/2019,P,20001126,WA00079216,37569,,49603,LAKEFRONT ANCHORAGE HOTEL     ,547398,20,110
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,AIR TICKETS - ANC-JNU-ANC,0,0,2485.7,11/13/2019,P,,WA00079286,37679,,336,WELLS FARGO EXPRESS ONE       , JNU - GHS H       ,20,132
