District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Reference_Number,Requisition_Number,PO_Number,Description,Exclude1,Exclude2,Name,Exclude3,Journal,Amount
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  11,,,TRS-DC Medical Plan,,Payroll,$9.49
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS-DC Medical Plan,,Payroll,$11.52
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  3,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  4,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  5,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  6,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  7,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  8,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  9,,,TRS-DC Medical Plan,,Payroll,$3.84
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  10,,,FICA MEDICARE,,Payroll,$55.17
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  11,,,FICA MEDICARE,,Payroll,$68.05
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  12,,,FICA MEDICARE,,Payroll,$165.73
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  3,,,FICA MEDICARE,,Payroll,$55.17
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  4,,,FICA MEDICARE,,Payroll,$57.36
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  5,,,FICA MEDICARE,,Payroll,$57.36
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  6,,,FICA MEDICARE,,Payroll,$55.36
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  7,,,FICA MEDICARE,,Payroll,$55.17
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  8,,,FICA MEDICARE,,Payroll,$63.87
Petersburg Borough School District,19,275,500,200,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  9,,,FICA MEDICARE,,Payroll,$55.17
Petersburg Borough School District,19,275,500,200,000,368,SOCIAL SECURITY TAX,0,0,0,MONTHLY - Period Number:  8,,,FICA - SOC SEC,,Payroll,$37.19
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V542599,0,0,AP POSTING,,,PETERSBURG MEDICAL CENTER-01892                                                                                                                                                                                                                                ,,Accounts Payable,$324.00
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V547703,0,0,AP POSTING,,,PETERSBURG MEDICAL CENTER-01892                                                                                                                                                                                                                                ,,Accounts Payable,$283.50
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V566328,20,21,AP POSTING,,,"SERRC, INC.-02214                                                                                                                                                                                                                                              ",,Accounts Payable,"$29,191.62"
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V594758,0,0,AP POSTING,,,PETERSBURG MEDICAL CENTER-01892                                                                                                                                                                                                                                ,,Accounts Payable,$931.50
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V604508,20,21,AP POSTING,,,"SERRC, INC.-02214                                                                                                                                                                                                                                              ",,Accounts Payable,$695.75
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V711134,20,21,AP POSTING,,,"SERRC, INC.-02214                                                                                                                                                                                                                                              ",,Accounts Payable,"$14,595.81"
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V806833,0,0,AP POSTING,,,PETERSBURG MEDICAL CENTER-01892                                                                                                                                                                                                                                ,,Accounts Payable,$405.00
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V833644,0,0,AP POSTING,,,PUBLIC CONSULTING GROUP                                                                                                                                                                                                                                        ,,Accounts Payable,"$1,657.09"
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V844643,20,21,AP POSTING,,,"SERRC, INC.-02214                                                                                                                                                                                                                                              ",,Accounts Payable,"$14,595.82"
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V851651,0,0,AP POSTING,,,PETERSBURG MEDICAL CENTER-01892                                                                                                                                                                                                                                ,,Accounts Payable,$729.00
Petersburg Borough School District,19,275,500,200,000,418,OTHER PROFESSIONAL SERVICES,V880776,0,0,AP POSTING,,,"SERRC, INC.-02214                                                                                                                                                                                                                                              ",,Accounts Payable,$215.90
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V297641,0,0,AP POSTING,,,BRIDGET WITTSTOCK                                                                                                                                                                                                                                              ,,Accounts Payable,$172.00
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V311280,0,0,AP POSTING,,,BRIDGET WITTSTOCK                                                                                                                                                                                                                                              ,,Accounts Payable,$172.00
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V311280,0,0,VOID: DUPLICATE,,,BRIDGET WITTSTOCK                                                                                                                                                                                                                                              ,,Accounts Payable,-$172.00
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V437696,217,198,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$435.84
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V796929,215,199,Direct Voucher Posting,,,NORTHWEST EDUCATION ASSOCATION                                                                                                                                                                                                                                 ,,Accounts Payable,$600.00
Petersburg Borough School District,19,275,500,200,000,421,STAFF TRANSPORTATION,V987450,216,193,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$493.91
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V17279,0,0,AP POSTING,,,AWCC                                                                                                                                                                                                                                                           ,,Accounts Payable,$43.75
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V247382,0,0,AP POSTING,,,CYNTHIA FRY-00628                                                                                                                                                                                                                                              ,,Accounts Payable,$243.73
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V267299,0,0,AP POSTING,,,CALEB CAULUM                                                                                                                                                                                                                                                   ,,Accounts Payable,$132.00
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V57131,420,387,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,"$4,305.28"
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V621426,0,0,AP POSTING,,,CYNTHIA FRY-00628                                                                                                                                                                                                                                              ,,Accounts Payable,$70.00
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V789582,0,0,AP POSTING,,,AVTEC                                                                                                                                                                                                                                                          ,,Accounts Payable,$45.50
Petersburg Borough School District,19,275,500,200,000,426,STUDENT TRANSPORTATION,V924683,422,388,AP POSTING,,,FAIRFIELD INN & SUITES-00875                                                                                                                                                                                                                                   ,,Accounts Payable,$534.00
Petersburg Borough School District,19,275,500,200,000,450,"SUPPLIES, MATERIALS & MEDIA",V584896,0,0,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$199.00
Petersburg Borough School District,19,275,500,200,000,495,INDIRECT COST RECOVERY,128,0,,Q1 GRANT JE,,,367038.kgilpin,,Adjusting,"$1,104.47"
Petersburg Borough School District,19,275,500,200,000,495,INDIRECT COST RECOVERY,320,0,,Q2 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,"$1,069.84"
Petersburg Borough School District,19,275,500,200,000,495,INDIRECT COST RECOVERY,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,"$1,166.98"
Petersburg Borough School District,19,275,500,200,000,495,INDIRECT COST RECOVERY,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,"$1,076.47"
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,12395,0,0,Q2 TITLE VI-B AN D619,,,,,Deposits,$876.46
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,12429,0,0,Q3 619 SPED,,,,,Deposits,$519.54
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,173,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,-$0.01
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,219,0,,Reversing journal entry for journal entry 173,,,367038.kgilpin,,Adjusting,$0.01
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,256,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$803.21
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,297,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$45.99
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,320,0,,Q2 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,-$27.26
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,344,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$505.41
Petersburg Borough School District,19,276,000,000,000,610,CASH - FB,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,-$14.13
Petersburg Borough School District,19,276,000,000,000,811,RESERVED FOR ENCUMBRANCES,173,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,$98.10
Petersburg Borough School District,19,276,000,000,000,811,RESERVED FOR ENCUMBRANCES,219,0,,Reversing journal entry for journal entry 173,,,367038.kgilpin,,Adjusting,-$98.10
Petersburg Borough School District,19,276,000,000,000,830,FUND BALANCE UNRESERVED UNDESI,173,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,-$98.09
Petersburg Borough School District,19,276,000,000,000,830,FUND BALANCE UNRESERVED UNDESI,219,0,,Reversing journal entry for journal entry 173,,,367038.kgilpin,,Adjusting,$98.09
Petersburg Borough School District,19,276,500,200,000,451,TEACHING SUPPLIES,V131709,333,311,Direct Voucher Posting,,,AMAZON.COM-00164                                                                                                                                                                                                                                               ,,Accounts Payable,$44.00
Petersburg Borough School District,19,276,500,200,000,451,TEACHING SUPPLIES,V234485,233,213,Direct Voucher Posting,,,AMAZON.COM-00164                                                                                                                                                                                                                                               ,,Accounts Payable,$803.21
Petersburg Borough School District,19,276,500,200,000,451,TEACHING SUPPLIES,V388511,330,306,Direct Voucher Posting,,,AMAZON.COM-00164                                                                                                                                                                                                                                               ,,Accounts Payable,$45.99
Petersburg Borough School District,19,276,500,200,000,451,TEACHING SUPPLIES,V57707,330,306,Direct Voucher Posting,,,AMAZON.COM-00164                                                                                                                                                                                                                                               ,,Accounts Payable,$461.41
Petersburg Borough School District,19,276,500,200,000,495,INDIRECT COST RECOVERY,320,0,,Q2 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,$27.26
Petersburg Borough School District,19,276,500,200,000,495,INDIRECT COST RECOVERY,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,$14.13
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,0,0,0,MONTHLY - Period Number:  11,,,Interfund Entry Due To/Due From,,Payroll,-$650.80
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,0,0,0,MONTHLY - Period Number:  12,,,Interfund Entry Due To/Due From,,Payroll,-$289.13
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,0,0,0,MONTHLY - Period Number:  7,,,Interfund Entry Due To/Due From,,Payroll,-$156.73
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,107,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$245.41
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,109,0,,AP Expense Checks,,,367038.kquitslund,,Accounts Payable,-$453.07
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,119,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$95.00
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,12317,0,0,FY18 Q4 CARL PERKINS,,,,,Deposits,"$9,099.96"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,12391,0,0,Q2 CARL PERKINS,,,,,Deposits,"$5,361.05"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,12442,0,0,Q3 CARL PERKINS REIMBURSMENT,,,,,Deposits,"$4,115.76"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,130,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$81.58
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,146,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$72.46
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,150,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$480.00
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,174,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,"-$9,085.75"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,220,0,,Reversing journal entry for journal entry 174,,,367038.kgilpin,,Adjusting,"$9,085.75"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,254,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$210.06
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,282,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$140.04
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,297,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$690.76
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,298,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$3,659.00"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,315,0,,GRANTS ADJUSTMENT,,,367038.kgilpin,,Adjusting,$766.33
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,319,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$16.18
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,345,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$151.49
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,347,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$126.19
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,349,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$95.00
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,365,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$2,640.00"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,368,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$22.73
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,393,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$388.78
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,434,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$389.44
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,446,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$827.29
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,-$129.22
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,462,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$5,565.96"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,464,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$327.00
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,467,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$153.38
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,497,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$655.18
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,509,0,,Bank statement adjustment,,,367038.kquitslund,,Adjusting,-$0.01
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,"-$1,774.46"
Petersburg Borough School District,19,281,000,000,000,610,CASH - FB,570,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,-$280.00
Petersburg Borough School District,19,281,000,000,000,639,OTHER RECEIVABLES,12317,0,0,FY18 Q4 CARL PERKINS,,,,,Deposits,"-$9,099.96"
Petersburg Borough School District,19,281,000,000,000,639,OTHER RECEIVABLES,174,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,"$9,099.99"
Petersburg Borough School District,19,281,000,000,000,639,OTHER RECEIVABLES,220,0,,Reversing journal entry for journal entry 174,,,367038.kgilpin,,Adjusting,"-$9,099.99"
Petersburg Borough School District,19,281,000,000,000,639,OTHER RECEIVABLES,600,0,,END OF YEAR ADJUSTMENTS/CORRECTIONS,,,367038.kgilpin,,Adjusting,"$10,523.20"
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,106,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$245.41
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,107,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$245.41
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,108,0,,AP POSTING,,,367038.kquitslund,,Accounts Payable,-$453.07
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,109,0,,AP Expense Checks,,,367038.kquitslund,,Accounts Payable,$453.07
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,118,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$95.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,119,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$95.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,130,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,146,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,149,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$480.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,150,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$480.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,174,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,-$14.23
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,220,0,,Reversing journal entry for journal entry 174,,,367038.kgilpin,,Adjusting,$14.23
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,254,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,281,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$140.04
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,282,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$140.04
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,297,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,298,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,318,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$16.18
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,319,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$16.18
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,345,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,347,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,348,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$95.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,349,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$95.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,364,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,"-$2,640.00"
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,365,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"$2,640.00"
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,367,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$22.73
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,368,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$22.73
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,393,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,433,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$389.44
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,434,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$389.44
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,445,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$827.29
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,446,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$827.29
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,461,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,"-$5,565.96"
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,462,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"$5,565.96"
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,464,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,466,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$153.38
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,467,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$153.38
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,496,0,,AP POSTING,,,367038.kgilpin,,Accounts Payable,-$655.18
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,497,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,$655.18
Petersburg Borough School District,19,281,000,000,000,711,ACCOUNTS PAYABLE,570,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,$0.00
Petersburg Borough School District,19,281,000,000,000,811,RESERVED FOR ENCUMBRANCES,174,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,-$139.00
Petersburg Borough School District,19,281,000,000,000,811,RESERVED FOR ENCUMBRANCES,220,0,,Reversing journal entry for journal entry 174,,,367038.kgilpin,,Adjusting,$139.00
Petersburg Borough School District,19,281,000,000,000,830,FUND BALANCE UNRESERVED UNDESI,174,0,,Balance Forward As of 7/1/2018,,,367038.kquitslund,,Adjusting,$138.99
Petersburg Borough School District,19,281,000,000,000,830,FUND BALANCE UNRESERVED UNDESI,220,0,,Reversing journal entry for journal entry 174,,,367038.kgilpin,,Adjusting,-$138.99
Petersburg Borough School District,19,281,500,160,000,315,CERTIFICATED TEACHER,0,0,0,MONTHLY - Period Number:  11,,,CERTIFICATED TEACHER,,Payroll,$571.32
Petersburg Borough School District,19,281,500,160,000,315,CERTIFICATED TEACHER,0,0,0,MONTHLY - Period Number:  12,,,CERTIFICATED TEACHER,,Payroll,$253.92
Petersburg Borough School District,19,281,500,160,000,315,CERTIFICATED TEACHER,0,0,0,MONTHLY - Period Number:  7,,,CERTIFICATED TEACHER,,Payroll,$126.96
Petersburg Borough School District,19,281,500,160,000,363,WORKERS  COMPENSATION,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,$1.21
Petersburg Borough School District,19,281,500,160,000,363,WORKERS  COMPENSATION,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,$7.88
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS - DBUL,,Payroll,$2.57
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS DC - HRA,,Payroll,$9.34
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  11,,,TRS- DB,,Payroll,$71.76
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS- DC,,Payroll,$17.77
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS- DC Occup Death & Disabilit,,Payroll,$0.20
Petersburg Borough School District,19,281,500,160,000,365,RETIREMENT CONTRIBUTION-TRS,0,0,0,MONTHLY - Period Number:  12,,,TRS-DC Medical Plan,,Payroll,$2.01
Petersburg Borough School District,19,281,500,160,000,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  7,,,PERS DC - HRA,,Payroll,$11.92
Petersburg Borough School District,19,281,500,160,000,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  7,,,PERS- DBUL,,Payroll,$8.14
Petersburg Borough School District,19,281,500,160,000,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  7,,,PERS- DC Occup Death & Disability,,Payroll,$0.33
