District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,19,255,8,790,0,459,FOOD,MILK,0,0,46,5/24/2019,P,,WA00078649,36216,,2384,WENGER'S COUNTRY STORE        , 947X317YJ7F       ,19,322
Copper River School District,19,255,8,790,0,459,FOOD,MILK,0,0,34.5,6/10/2019,P,,WA00078712,36334,,2384,WENGER'S COUNTRY STORE        , KT6RCSNHS6M       ,19,331
Copper River School District,19,255,8,790,0,459,FOOD,MILK,0,0,34.5,6/10/2019,P,,WA00078712,36333,,2384,WENGER'S COUNTRY STORE        , S3H3X1W6X43       ,19,331
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REV TRAK  - FEES,0,0,-2.35,10/9/2018,R,1445, , ,Glennallen Food Service,         ,                              ,                   ,19,102
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REV TRAK - FEES,0,0,-0.9,10/12/2018,R,1446, , ,REV TRAK - FEES,         ,                              ,                   ,19,102
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH PAYMENT - FEES,0,0,-1.81,11/2/2018,R,1479, , ,Glennallen Food Service,         ,                              ,                   ,19,214
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH FEES - JACOBSEN,0,0,-4.16,11/8/2018,R,1480, , ,Glennallen Food Service,         ,                              ,                   ,19,214
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH PAYMENT - FEES,0,0,-0.72,11/20/2018,R,1481, , ,Glennallen Food Service,         ,                              ,                   ,19,214
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH SALES - FEES,0,0,-5.43,12/6/2018,R,1484, , ,Glennallen Food Service,         ,                              ,                   ,19,218
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH SALES - FEES,0,0,-2.53,1/15/2019,R,1486, , ,GLN LUNCH SALES - FEES,         ,                              ,                   ,19,229
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH - JACOBSEN,0,0,-8.14,2/6/2019,R,1504, , ,Glennallen Food Service,         ,                              ,                   ,19,283
Copper River School District,19,255,6,790,0,491,DUES AND FEES,GLN LUNCH - McGINNIS,0,0,-7.24,2/25/2019,R,1505, , ,Glennallen Food Service,         ,                              ,                   ,19,283
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - SCOTT,0,0,-0.9,3/6/2019,R,1517, , ,Cash Customer,         ,                              ,                   ,19,309
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-2.72,3/7/2019,R,1518, , ,Cash Customer,         ,                              ,                   ,19,309
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - SHORTEN,0,0,-0.94,3/22/2019,R,1519, , ,Cash Customer,         ,                              ,                   ,19,309
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-3.08,4/5/2019,R,1520, , ,Cash Customer,         ,                              ,                   ,19,310
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - FEES,0,0,-1.75,4/15/2019,R,1513, , ,REVTRAK - FEES,         ,                              ,                   ,19,302
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - EARL,0,0,-1.09,4/16/2019,R,1521, , ,Cash Customer,         ,                              ,                   ,19,310
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - MCGINNIS / TUBBS,0,0,-2.08,4/16/2019,R,1521, , ,Cash Customer,         ,                              ,                   ,19,310
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - FEES,0,0,-0.57,4/18/2019,R,1514, , ,REVTRAK - FEES,         ,                              ,                   ,19,302
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-1.22,5/2/2019,R,1522, , ,Cash Customer,         ,                              ,                   ,19,311
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - MCGINNIS,0,0,-0.14,5/3/2019,R,1528, , ,Glennallen Food Service,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-0.84,5/7/2019,R,1523, , ,Cash Customer,         ,                              ,                   ,19,311
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-1.35,5/10/2019,R,1530, , ,State of Alaska,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-0.79,5/16/2019,R,1533, , ,Glennallen Food Service,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - MCGINNIS,0,0,-1.81,5/20/2019,R,1534, , ,Glennallen Food Service,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-0.31,5/21/2019,R,1535, , ,Glennallen Food Service,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,REVTRAK - JACOBSEN,0,0,-0.46,5/23/2019,R,1536, , ,Glennallen Food Service,         ,                              ,                   ,19,344
Copper River School District,19,255,6,790,0,491,DUES AND FEES,SNA MEMBERSHIP - BOBBIE SAMPSO,0,0,48,11/9/2018,P,,WA00077903,34554,,2894,SCHOOL NUTRITION ASSOCIATION  , 487150-2019       ,19,107
Copper River School District,19,255,6,790,0,491,DUES AND FEES,SNA MEMBERSHIP - GEARHART,0,0,50,2/4/2019,P,,WA00078230,35283,,2894,SCHOOL NUTRITION ASSOCIATION  , 612933-2019       ,19,193
Copper River School District,19,255,6,790,0,491,DUES AND FEES,FOOD CARD RIEMBURSEMENT,0,0,10,4/29/2019,P,,WA00078543,35975,,2578,"SAMPSON, BARBARA              ", 04-29-2019_       ,19,295
Copper River School District,19,255,6,790,0,491,DUES AND FEES,FOOD SVC CARD FEE REIMBURSEMEN,0,0,10,5/7/2019,P,,WA00078568,36036,,2578,"SAMPSON, BARBARA              ", VTTWPFFJ          ,19,304
Copper River School District,19,255,6,790,0,491,DUES AND FEES,P-CARD PAYMENT - POWERSCHOOL L,0,0,300,8/12/2018,J,1154, , ,,         ,                              ,                   ,19,33
Copper River School District,19,255,6,790,0,491,DUES AND FEES,01/19 Wells Fargo Service Char,0,0,35.37,1/31/2019,J,1239, , ,,         ,                              ,                   ,19,231
Copper River School District,19,255,6,790,0,491,DUES AND FEES,RevTrak Fees,0,0,32.48,2/28/2019,J,1255, , ,,         ,                              ,                   ,19,284
Copper River School District,19,255,6,790,0,491,DUES AND FEES,RevTrak Fees,0,0,45.32,3/31/2019,J,1262, , ,,         ,                              ,                   ,19,320
Copper River School District,19,255,6,790,0,491,DUES AND FEES,RevTrak Fees,0,0,34.51,4/30/2019,J,1267, , ,,         ,                              ,                   ,19,336
Copper River School District,19,255,6,790,0,491,DUES AND FEES,RevTrak Fees,0,0,39.71,5/31/2019,J,1275, , ,,         ,                              ,                   ,19,351
Copper River School District,19,255,6,790,0,491,DUES AND FEES,RevTrak Fees,0,0,35.64,6/30/2019,J,1300, , ,,         ,                              ,                   ,19,395
Copper River School District,19,260,99,200,0,314,DIR/COOR/MAN-CERTIFIED,08/15/2018 PAYROLL - LABOR DIS,0,0,259.65,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,6,200,0,315,TEACHER,08/15/2018 PAYROLL - LABOR DIS,0,0,263.19,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,6,200,0,315,TEACHER,9/15/2018 PAYROLL LABOR DISTRI,0,0,894.51,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,6,200,0,315,TEACHER,10/15/2018 PAYROLL,0,0,841.2,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,315,TEACHER,11/15/2018 PAYROLL - LABOR DIS,0,0,841.2,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,6,200,0,315,TEACHER,12/15/2018 PAYROLL - LABOR DIS,0,0,841.2,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,6,200,0,315,TEACHER,1/15/2019 PAYROLL LAB DIST,0,0,841.2,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,6,200,0,315,TEACHER,2/15/2019 PAYROLL - LABOR DIST,0,0,561.9,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,6,200,0,315,TEACHER,3/15/2019 PAYROLL - LABOR DIST,0,0,561.9,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,6,200,0,315,TEACHER,4/15/2019 PR LABOR DIST,0,0,561.9,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,6,200,0,315,TEACHER,5/15/2019 PAYROLL - LABOR DIST,0,0,561.9,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,6,200,0,315,TEACHER,06/15/2019 PAYROLL LABOR DIST,0,0,604.4,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,6,200,0,315,TEACHER,7/15/2019 CERT/ADM PAYROLL - L,0,0,561.9,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,6,200,0,315,TEACHER,8/15/2019 CERT PAYROLL LABOR D,0,0,561.4,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,6,200,0,315,TEACHER,CODING CORRECTION - M PICK,0,0,-1484.69,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,7,200,0,315,TEACHER,08/15/2018 PAYROLL - LABOR DIS,0,0,391.23,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,7,200,0,315,TEACHER,9/15/2018 PAYROLL LABOR DISTRI,0,0,546.96,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,315,TEACHER,10/15/2018 PAYROLL,0,0,546.96,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,315,TEACHER,11/15/2018 PAYROLL - LABOR DIS,0,0,546.96,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,315,TEACHER,12/15/2018 PAYROLL - LABOR DIS,0,0,546.96,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,315,TEACHER,1/15/2019 PAYROLL LAB DIST,0,0,546.96,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,315,TEACHER,2/15/2019 PAYROLL - LABOR DIST,0,0,938.26,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,315,TEACHER,3/15/2019 PAYROLL - LABOR DIST,0,0,826.26,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,315,TEACHER,4/15/2019 PR LABOR DIST,0,0,826.26,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,315,TEACHER,5/15/2019 PAYROLL - LABOR DIST,0,0,838.26,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,315,TEACHER,06/15/2019 PAYROLL LABOR DIST,0,0,826.26,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,7,200,0,315,TEACHER,7/15/2019 CERT/ADM PAYROLL - L,0,0,826.26,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,7,200,0,315,TEACHER,8/15/2019 CERT PAYROLL LABOR D,0,0,825.72,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,7,200,0,315,TEACHER,CODING CORRECTION - M PICK,0,0,1484.69,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,99,200,0,318,CERTIFICATED SPECIALISTS,9/15/2018 PAYROLL LABOR DISTRI,0,0,1046.4,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,99,200,0,318,CERTIFICATED SPECIALISTS,10/15/2018 PAYROLL,0,0,1046.4,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,323,AIDES,9/15/2018 PAYROLL LABOR DISTRI,0,0,930.59,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,323,AIDES,10/15/2018 PAYROLL,0,0,846.28,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,323,AIDES,11/15/2018 PAYROLL - LABOR DIS,0,0,991.04,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,323,AIDES,12/15/2018 PAYROLL - LABOR DIS,0,0,833.55,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,323,AIDES,1/15/2019 PAYROLL LAB DIST,0,0,666.52,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,323,AIDES,2/15/2019 PAYROLL - LABOR DIST,0,0,979.9,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,323,AIDES,3/15/2019 PAYROLL - LABOR DIST,0,0,582.22,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,323,AIDES,4/15/2019 PR LABOR DIST,0,0,911.5,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,323,AIDES,5/15/2019 PAYROLL - LABOR DIST,0,0,927.41,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,323,AIDES,06/15/2019 PAYROLL LABOR DIST,0,0,257.7,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,8,200,0,323,AIDES,9/15/2018 PAYROLL LABOR DISTRI,0,0,396.45,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,8,200,0,323,AIDES,10/15/2018 PAYROLL,0,0,339.42,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,8,200,0,323,AIDES,11/15/2018 PAYROLL - LABOR DIS,0,0,386.74,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,8,200,0,323,AIDES,12/15/2018 PAYROLL - LABOR DIS,0,0,359.7,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,8,200,0,323,AIDES,1/15/2019 PAYROLL LAB DIST,0,0,228.54,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,8,200,0,323,AIDES,2/15/2019 PAYROLL - LABOR DIST,0,0,396.89,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,8,200,0,323,AIDES,3/15/2019 PAYROLL - LABOR DIST,0,0,227.18,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,8,200,0,323,AIDES,4/15/2019 PR LABOR DIST,0,0,371.19,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,8,200,0,323,AIDES,5/15/2019 PAYROLL - LABOR DIST,0,0,322.51,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,326.58,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,325.61,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,325.61,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,325.61,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,325.61,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,191.51,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,191.51,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,191.51,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,191.51,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,191.51,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,198.86,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 CERT PAYROLL LABOR D,0,0,198.86,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,6,200,0,361,INSURANCE - LIFE & HEALTH,CODING CORRECTION - M PICK,0,0,-670.5,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,9/15/2018 PAYROLL LABOR DISTRI,0,0,229.88,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,10/15/2018 PAYROLL,0,0,1302.66,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,11/15/2018 PAYROLL - LABOR DIS,0,0,1302.66,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,12/15/2018 PAYROLL - LABOR DIS,0,0,1302.65,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,1/15/2019 PAYROLL LAB DIST,0,0,1302.65,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,2/15/2019 PAYROLL - LABOR DIST,0,0,1436.75,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,3/15/2019 PAYROLL - LABOR DIST,0,0,1436.76,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,4/15/2019 PR LABOR DIST,0,0,1436.76,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,5/15/2019 PAYROLL - LABOR DIST,0,0,1436.76,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,06/15/2019 PAYROLL LABOR DIST,0,0,195.86,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,7/15/2019 CERT/ADM PAYROLL - L,0,0,139.24,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,8/15/2019 CERT PAYROLL LABOR D,0,0,139.24,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,7,200,0,361,INSURANCE-HEALTH & LIFE,CODING CORRECTION - M PICK,0,0,670.5,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,9/15/2018 PAYROLL LABOR DISTRI,0,0,319.27,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,10/15/2018 PAYROLL,0,0,383.14,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,11/15/2018 PAYROLL - LABOR DIS,0,0,383.13,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,12/15/2018 PAYROLL - LABOR DIS,0,0,383.14,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,1/15/2019 PAYROLL LAB DIST,0,0,383.15,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,2/15/2019 PAYROLL - LABOR DIST,0,0,383.14,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,3/15/2019 PAYROLL - LABOR DIST,0,0,383.14,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,4/15/2019 PR LABOR DIST,0,0,383.13,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,8,200,0,361,INSURANCE-HEALTH & LIFE,5/15/2019 PAYROLL - LABOR DIST,0,0,383.13,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,99,200,0,361,INSURANCE - LIFE & HEALTH,08/15/2018 PAYROLL - LABOR DIS,0,0,0.09,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,3.81,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,83.64,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,11.67,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,11.67,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,11.67,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,11.67,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,7.84,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,7.84,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,7.84,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,7.84,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,8.45,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,7.82,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,8/15/2019 CERT PAYROLL LABOR D,0,0,7.82,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,6,200,0,364,FICA CONTRIBUTION,CODING CORRECTION - M PICK,0,0,-20.43,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,5.67,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,7.56,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,63.2,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,74.26,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,62.22,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,49.44,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,78.87,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,46.86,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,72.01,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,73.39,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,31.02,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,11.76,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,8/15/2019 CERT PAYROLL LABOR D,0,0,11.75,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,7,200,0,364,FICA CONTRIBUTION,CODING CORRECTION - M PICK,0,0,20.43,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
